variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
changes_to_a,0,1,0,0.0
changes_to_b,0,1,0,0.0
char1,0,1,0,0.0
char2,0,1,0,0.0
char_counts,0,1,0,0.0
charcount,1,0,1,0.0
charge,0,2,0,0.0
charge_time,0,1,0,0.0
charges,0,1,0,0.0
charset,1,0,1,0.0
chat_list,0,1,0,0.0
chat_participants,0,1,0,0.0
cheapest_item,0,1,0,0.0
check_acquainted,0,1,0,0.0
check_bottom,1,0,1,0.0
check_collision,0,1,0,0.0
check_condition,1,0,1,0.0
check_diagonal_tl_br,0,1,0,0.0
check_diagonal_tr_bl,0,1,0,0.0
check_root,0,1,0,0.0
check_unacquainted,0,1,0,0.0
check_valid,0,1,0,0.0
check_winner,0,1,0,0.0
chek,1,0,1,0.0
chess_intervals,0,1,0,0.0
chess_l,0,1,0,0.0
chess_r,0,1,0,0.0
chest_count,0,1,0,0.0
chet,1,0,1,0.0
child,1,2,1,0.0
child_children,0,1,0,0.0
child_expected_times,0,1,0,0.0
child_text,0,1,0,0.0
chocolates,0,1,0,0.0
chosen_laptop,0,1,0,0.0
chosen_toys,0,1,0,0.0
chr,18,18,18,0.0
chris_wins,0,1,0,0.0
ci,2,2,2,0.0
cinema,1,0,1,0.0
cinema_to_house,1,0,1,0.0
cinema_to_shop,1,0,1,0.0
circle,1,0,1,0.0
circu,1,0,1,0.0
cities,0,1,0,0.0
city,1,2,1,0.0
city1,0,1,0,0.0
city2,0,1,0,0.0
cj,1,0,1,0.0
cl,1,0,1,0.0
cleared_area,0,2,0,0.0
client,0,1,0,0.0
clients,0,1,0,0.0
clim,1,0,1,0.0
clockwise_distance,0,2,0,0.0
clones,0,1,0,0.0
close,1,0,1,0.0
cls,0,1,0,0.0
club,0,1,0,0.0
clz,1,0,1,0.0
cm,1,0,1,0.0
cmap,1,0,1,0.0
cmp_to_key,1,1,1,0.0
cmpfunc,1,0,1,0.0
cnt1,1,0,1,0.0
cnt2,1,0,1,0.0
cnt256,1,0,1,0.0
co,3,0,3,0.0
code,2,1,2,0.0
coef,1,0,1,0.0
coeff,0,1,0,0.0
col1,0,1,0,0.0
col2,0,1,0,0.0
col_a,0,1,0,0.0
col_b,0,1,0,0.0
col_count,0,1,0,0.0
col_product,0,1,0,0.0
col_set,0,1,0,0.0
collect_all_comments,0,1,0,0.0
collect_subtree,0,1,0,0.0
collider_id,0,1,0,0.0
color,6,13,6,0.0
color_i,1,0,1,0.0
color_index,0,1,0,0.0
color_pri,1,0,1,0.0
color_set,0,1,0,0.0
color_to_vertices,0,1,0,0.0
colored,1,0,1,0.0
colour_counts,1,0,1,0.0
colours,1,0,1,0.0
column,1,0,1,0.0
column_string,0,1,0,0.0
column_sum,0,1,0,0.0
comb,0,1,0,0.0
combinations,1,5,1,0.0
combined_digits,0,1,0,0.0
combined_partition,0,1,0,0.0
combo,0,1,0,0.0
command,1,3,1,0.0
commands,3,0,3,0.0
comments,0,1,0,0.0
comments_level,0,1,0,0.0
comments_string,0,1,0,0.0
common,1,0,1,0.0
common_digit,0,1,0,0.0
common_dist,0,1,0,0.0
common_divisor,0,5,0,0.0
comp,1,1,1,0.0
companies,0,1,0,0.0
company_name,0,1,0,0.0
compare,1,1,1,0.0
comparison_result,0,1,0,0.0
comparisons,0,2,0,0.0
compatible,1,0,1,0.0
compensation_cost,0,1,0,0.0
complement,0,2,0,0.0
complex,1,0,1,0.0
component_edges,0,1,0,0.0
compute,1,0,1,0.0
compute_path,1,0,1,0.0
concat,0,1,0,0.0
concatenations,0,1,0,0.0
cond,2,0,2,0.0
conflict,0,1,0,0.0
conn,2,0,2,0.0
connect,1,0,1,0.0
connectionsList,1,0,1,0.0
consecutive_count,0,1,0,0.0
construct_string,0,1,0,0.0
contador,1,0,1,0.0
containers,0,1,0,0.0
contamination,0,1,0,0.0
contestants,0,1,0,0.0
context,0,1,0,0.0
controller_pos,0,1,0,0.0
conversion_gain,1,0,1,0.0
conversion_ordered_by_a,1,0,1,0.0
conversion_sorted,1,0,1,0.0
conversions,1,0,1,0.0
convert,1,0,1,0.0
convert_base,1,0,1,0.0
convert_coordinate,0,1,0,0.0
convert_to_base7,0,1,0,0.0
converted,1,0,1,0.0
cookies,0,1,0,0.0
coor,1,0,1,0.0
coord,0,1,0,0.0
coordinate,0,1,0,0.0
coordinates,1,0,1,0.0
coords,0,1,0,0.0
corners,1,0,1,0.0
correct,0,1,0,0.0
correct_password,0,1,0,0.0
corrected_operations,0,1,0,0.0
cos,1,0,1,0.0
cosC,1,0,1,0.0
cost1,0,2,0,0.0
cost2,0,2,0,0.0
cost_a,0,1,0,0.0
cost_b,0,1,0,0.0
cost_d,0,1,0,0.0
cost_min,0,1,0,0.0
cost_qi,0,1,0,0.0
costs,2,8,2,0.0
cou,1,0,1,0.0
count0,0,2,0,0.0
count1,0,2,0,0.0
count2,0,1,0,0.0
count4,1,0,1,0.0
count7,1,0,1,0.0
countResidents,1,0,1,0.0
count_4,0,1,0,0.0
count_7,0,1,0,0.0
count_a,0,4,0,0.0
count_b,0,3,0,0.0
count_ceiling,0,1,0,0.0
count_char,1,0,1,0.0
count_degree_n_minus_one,0,1,0,0.0
count_degree_one,0,1,0,0.0
count_degree_two,0,1,0,0.0
count_divisible_p1,0,1,0,0.0
count_divisible_p2,0,1,0,0.0
count_floor,0,1,0,0.0
count_inversions,1,1,1,0.0
count_lcm,0,1,0,0.0
count_not_divisible_p1,0,1,0,0.0
count_not_divisible_p2,0,1,0,0.0
count_swaps,0,1,0,0.0
count_trailing_nines,0,1,0,0.0
count_uncomfortable_pairs,0,1,0,0.0
count_vowels,0,1,0,0.0
counted_deputies,0,1,0,0.0
counterclockwise_distance,0,2,0,0.0
couple,0,1,0,0.0
couples,0,2,0,0.0
course,0,1,0,0.0
covered,0,1,0,0.0
covering_segment,0,1,0,0.0
covers_all,0,1,0,0.0
cows,2,3,2,0.0
cr,1,0,1,0.0
crew,0,1,0,0.0
crop_type,0,1,0,0.0
cross,1,0,1,0.0
crossword_str,0,1,0,0.0
crs,1,0,1,0.0
crtsize,1,0,1,0.0
crush,0,2,0,0.0
cry,1,0,1,0.0
crypted_word,1,0,1,0.0
cs,3,0,3,0.0
cs1,1,0,1,0.0
cs2,1,0,1,0.0
ctrans,1,0,1,0.0
ctz,1,0,1,0.0
cubes,1,0,1,0.0
cumsum,1,0,1,0.0
cup1,0,1,0,0.0
cup1_index,0,1,0,0.0
cup2,0,1,0,0.0
cup2_index,0,1,0,0.0
cup_content,0,1,0,0.0
cup_index,0,1,0,0.0
cup_volume,0,1,0,0.0
curX,1,0,1,0.0
cur_char,1,0,1,0.0
cur_len,1,0,1,0.0
cur_mod,1,0,1,0.0
cur_number,1,0,1,0.0
cur_set,1,0,1,0.0
curchar,1,0,1,0.0
curh,1,0,1,0.0
curleave,1,0,1,0.0
curloc,1,0,1,0.0
currSet,1,0,1,0.0
curr_dir,0,1,0,0.0
curr_len,0,2,0,0.0
curr_x,1,0,1,0.0
currentCell,1,0,1,0.0
current_arrangement,0,1,0,0.0
current_beauty,0,1,0,0.0
current_city,0,1,0,0.0
current_consecutive_n,0,2,0,0.0
current_consecutive_wins,0,1,0,0.0
current_cost,0,3,0,0.0
current_count,0,1,0,0.0
current_customers,0,1,0,0.0
current_distance,0,1,0,0.0
current_email,0,1,0,0.0
current_emails,0,1,0,0.0
current_floor,0,2,0,0.0
current_folder,0,1,0,0.0
current_group_size,0,2,0,0.0
current_holder,0,1,0,0.0
current_index,0,2,0,0.0
current_king,1,0,1,0.0
current_leader,0,1,0,0.0
current_lexeme,0,1,0,0.0
current_line,0,1,0,0.0
current_line_length,0,1,0,0.0
current_location,0,1,0,0.0
current_memory,0,1,0,0.0
current_message_length,0,1,0,0.0
current_minutes,0,1,0,0.0
current_mode,0,1,0,0.0
current_month,0,1,0,0.0
current_month_index,0,1,0,0.0
current_or,0,1,0,0.0
current_pages,0,1,0,0.0
current_passengers,0,2,0,0.0
current_path,0,2,0,0.0
current_problems,0,1,0,0.0
current_rank,0,1,0,0.0
current_rating,0,1,0,0.0
current_row,0,1,0,0.0
current_sequence,0,1,0,0.0
current_stick,0,1,0,0.0
current_string,0,2,0,0.0
current_subset,0,1,0,0.0
current_suffixes,0,1,0,0.0
current_summand,0,1,0,0.0
current_t,0,2,0,0.0
current_time,0,7,0,0.0
current_tire,0,1,0,0.0
current_toy_type,0,1,0,0.0
current_walrus,0,1,0,0.0
current_waste,0,1,0,0.0
current_word,0,1,0,0.0
current_x,0,1,0,0.0
current_y,0,1,0,0.0
currun,1,0,1,0.0
curtime,2,0,2,0.0
cut,1,0,1,0.0
cut_length,0,1,0,0.0
cuts,1,0,1,0.0
cuts_x,0,1,0,0.0
cuts_y,0,1,0,0.0
cuts_z,0,1,0,0.0
cw_condition,0,1,0,0.0
cx,1,1,1,0.0
cy,1,1,1,0.0
cyc,1,0,1,0.0
cycle,1,1,1,0.0
cycle_found,0,2,0,0.0
cycle_len,0,2,0,0.0
cyclic_p,0,1,0,0.0
d0,2,1,2,0.0
d1,9,5,9,0.0
d12,0,2,0,0.0
d13,0,2,0,0.0
d14,0,1,0,0.0
d1_x,0,1,0,0.0
d1_y,0,1,0,0.0
d23,0,2,0,0.0
d24,0,1,0,0.0
d2_x,0,1,0,0.0
d2_y,0,1,0,0.0
d34,0,1,0,0.0
d3_x,0,1,0,0.0
d3_y,0,1,0,0.0
d_accel,0,1,0,0.0
d_accel1,0,1,0,0.0
d_accel2,0,1,0,0.0
d_potter,1,0,1,0.0
d_remaining,0,1,0,0.0
d_snitch,1,0,1,0.0
d_str,1,1,1,0.0
da,3,1,3,0.0
daily,1,0,1,0.0
dangerous_turns,0,1,0,0.0
danik_wins,0,1,0,0.0
data,8,0,8,0.0
date,1,3,1,0.0
date_counts,0,1,0,0.0
date_str,0,1,0,0.0
date_to_day,0,1,0,0.0
datetime,1,0,1,0.0
day1,0,1,0,0.0
day2,0,1,0,0.0
day_count,1,0,1,0.0
days_i,0,1,0,0.0
days_in_first_week,0,1,0,0.0
db,1,1,1,0.0
dd,1,0,1,0.0
debug_print,1,0,1,0.0
debugging,1,0,1,0.0
decimal,0,1,0,0.0
decimal_value,0,2,0,0.0
decision,1,0,1,0.0
decoded_number,0,1,0,0.0
decompress,0,1,0,0.0
decrypted_word,1,0,1,0.0
deep,1,0,1,0.0
deepcopy,1,0,1,0.0
def_val,0,1,0,0.0
defender,1,0,1,0.0
definitely_favorite,0,1,0,0.0
definitely_not_favorite,0,1,0,0.0
defragment,1,0,1,0.0
degree,0,1,0,0.0
degree_one,0,1,0,0.0
degrees,1,1,1,0.0
delete_indices,0,1,0,0.0
deleted,0,1,0,0.0
deleted_chars,0,2,0,0.0
deleted_edges,0,1,0,0.0
deltatemp_minus,1,0,1,0.0
deltatemp_plus,1,0,1,0.0
dem_count,0,1,0,0.0
demand,1,0,1,0.0
democrats,0,1,0,0.0
den,3,1,3,0.0
denied_people,0,1,0,0.0
denom,1,0,1,0.0
denominator,0,4,0,0.0
departure,0,1,0,0.0
departure_hour,0,1,0,0.0
departure_minute,0,1,0,0.0
departure_time,0,1,0,0.0
departure_time_str,0,1,0,0.0
depth,3,1,3,0.0
deputy_color,0,1,0,0.0
deputy_count,0,1,0,0.0
deputy_desks,0,1,0,0.0
descending,1,0,1,0.0
desk_colors,0,1,0,0.0
dest,1,0,1,0.0
dest_cup,0,1,0,0.0
destination,0,1,0,0.0
det,1,1,1,0.0
determine_quatrain_scheme,0,1,0,0.0
deviation,0,1,0,0.0
devices,1,2,1,0.0
dfs_cycle,0,1,0,0.0
dg,1,0,1,0.0
dg1,1,0,1,0.0
dg2,1,0,1,0.0
di,0,1,0,0.0
diag,0,1,0,0.0
dic,2,0,2,0.0
dict1,2,0,2,0.0
dict2,1,0,1,0.0
did_not_finish_index,1,0,1,0.0
diff1,0,1,0,0.0
diff2,0,1,0,0.0
diff_a,0,1,0,0.0
diff_b,0,1,0,0.0
diff_cups,0,1,0,0.0
diff_days,0,1,0,0.0
diff_sum,0,1,0,0.0
different,1,0,1,0.0
diffs,1,2,1,0.0
digitInput,1,0,1,0.0
digit_codes,0,1,0,0.0
digit_count,1,0,1,0.0
digit_x,0,1,0,0.0
digital_root,0,1,0,0.0
digits_hours,0,1,0,0.0
digits_minutes,0,1,0,0.0
dijkstra,1,0,1,0.0
dir_i,0,1,0,0.0
dir_j,0,1,0,0.0
dis,1,0,1,0.0
dislike,2,0,2,0.0
dislikes,0,3,0,0.0
dist12_sq,0,1,0,0.0
dist13_sq,0,1,0,0.0
dist23_sq,0,1,0,0.0
dist3,0,1,0,0.0
dist_AiBj,0,1,0,0.0
dist_OAi,0,1,0,0.0
dist_bus,0,1,0,0.0
dist_ch,0,1,0,0.0
dist_clockwise,0,1,0,0.0
dist_counterclockwise,0,1,0,0.0
dist_cs,0,1,0,0.0
dist_sh,0,1,0,0.0
dist_to_best,0,1,0,0.0
dist_train,0,1,0,0.0
distance_covered_during_acceleration,0,1,0,0.0
distance_point_line,0,1,0,0.0
distance_point_to_line,0,1,0,0.0
distance_to_uni,0,1,0,0.0
distbest,1,0,1,0.0
distinct_counts,0,1,0,0.0
distinct_elements,0,1,0,0.0
distinct_lucky_numbers,0,1,0,0.0
distinct_names,0,1,0,0.0
distinct_strings,0,1,0,0.0
distinct_values,0,2,0,0.0
distincts,1,0,1,0.0
distressed,0,1,0,0.0
divisible,1,3,1,0.0
divisible_a,1,0,1,0.0
divisible_ab,1,0,1,0.0
divisible_b,1,0,1,0.0
divisible_count,0,1,0,0.0
division1,0,1,0,0.0
division2,0,1,0,0.0
divisor_count,0,1,0,0.0
dmg,1,0,1,0.0
dmg_val,0,1,0,0.0
does_fit,1,0,1,0.0
dogs,1,0,1,0.0
domain,1,2,1,0.0
domino,1,0,1,0.0
dominos,1,0,1,0.0
dot,1,0,1,0.0
double,1,0,1,0.0
double_colon_index,0,1,0,0.0
double_sided_needed,0,1,0,0.0
down,1,0,1,0.0
dp,12,16,12,0.0
dragons,0,1,0,0.0
drink,0,1,0,0.0
driven_distance,0,1,0,0.0
dropoff_time,0,1,0,0.0
dsl,1,0,1,0.0
dst,1,0,1,0.0
dsu,2,0,2,0.0
dwarf_num,0,1,0,0.0
dwarves,1,1,1,0.0
dx,7,8,7,0.0
dx1,1,0,1,0.0
dx2,1,1,1,0.0
dxa,1,0,1,0.0
dy1,1,0,1,0.0
dy2,1,1,1,0.0
dya,1,0,1,0.0
dyn,1,0,1,0.0
dz,1,1,1,0.0
dza,1,0,1,0.0
earnings,0,2,0,0.0
eaten_count,0,1,0,0.0
eaten_counts,0,1,0,0.0
edges_list,0,1,0,0.0
edits,0,1,0,0.0
ee,1,0,1,0.0
effective_angle,0,1,0,0.0
eggs,1,1,1,0.0
el,4,0,4,0.0
el1,1,0,1,0.0
el2,1,0,1,0.0
element,2,1,2,0.0
element_to_sets,0,1,0,0.0
elevator_time,0,1,0,0.0
eligible_biathletes,0,1,0,0.0
elim,1,0,1,0.0
eliminate_index,0,1,0,0.0
eliminated_child,0,1,0,0.0
elm,1,0,1,0.0
elsie,0,1,0,0.0
elsie_grid,0,1,0,0.0
elsie_initial,0,1,0,0.0
elsie_str,0,1,0,0.0
email,0,3,0,0.0
emails,0,2,0,0.0
empty_count,0,1,0,0.0
empty_index_a,0,1,0,0.0
empty_index_b,0,1,0,0.0
empty_pos,0,1,0,0.0
en,2,0,2,0.0
encrypted_password,0,1,0,0.0
end_building,0,1,0,0.0
end_char,0,1,0,0.0
end_date,0,1,0,0.0
end_floor,0,1,0,0.0
end_index,0,1,0,0.0
end_time,0,2,0,0.0
ending,1,1,1,0.0
endswith,1,0,1,0.0
enemy_words,0,1,0,0.0
energy,0,2,0,0.0
entrance,0,1,0,0.0
entree,1,0,1,0.0
enumerate_seq,1,0,1,0.0
eps,1,0,1,0.0
equipped,1,0,1,0.0
equipped_computers,0,1,0,0.0
erase,1,0,1,0.0
erased,1,0,1,0.0
erased_count,0,1,0,0.0
es,2,0,2,0.0
euler_totient,0,1,0,0.0
even_count,0,2,0,0.0
even_idx,0,1,0,0.0
even_indices,0,1,0,0.0
even_nums,0,1,0,0.0
exam_days,0,1,0,0.0
excess,0,1,0,0.0
exchanges,0,1,0,0.0
existing_edges_between_gov_and_non_gov,0,1,0,0.0
existing_edges_between_non_gov,0,1,0,0.0
existing_piece,0,1,0,0.0
exp,1,6,1,0.0
exp1,0,1,0,0.0
exp2,0,1,0,0.0
exp3,0,1,0,0.0
expand,1,0,1,0.0
expected,0,1,0,0.0
expected_box,0,1,0,0.0
expected_color,0,1,0,0.0
expected_length,0,1,0,0.0
expected_score,0,1,0,0.0
expected_volume,0,1,0,0.0
exponents,0,1,0,0.0
expr,2,1,2,0.0
expression,0,3,0,0.0
expressions,0,1,0,0.0
extended_a,0,1,0,0.0
extensions,0,1,0,0.0
extram,1,0,1,0.0
extran,1,0,1,0.0
f0,0,1,0,0.0
f_values,0,1,0,0.0
factorials,0,1,0,0.0
facts,1,0,1,0.0
failturePoint,1,0,1,0.0
fav,1,1,1,0.0
fav_actors,0,1,0,0.0
fb,1,1,1,0.0
feature_ways,0,1,0,0.0
feet,0,1,0,0.0
female_count,0,1,0,0.0
femi,1,0,1,0.0
femine,1,0,1,0.0
fib,2,0,2,0.0
figures,1,1,1,0.0
figures_destroyed,0,1,0,0.0
file_count,0,1,0,0.0
fileinput,1,0,1,0.0
filenames,0,1,0,0.0
files_count,0,1,0,0.0
files_to_delete,0,1,0,0.0
fill_col,0,1,0,0.0
fill_row,0,1,0,0.0
filled,0,1,0,0.0
filled_cells,0,1,0,0.0
filled_messages,0,1,0,0.0
filtered_genres,0,1,0,0.0
filtered_result,0,1,0,0.0
find_all_subset_sums,0,1,0,0.0
find_any_solution,1,0,1,0.0
find_ge,1,0,1,0.0
find_kth_vowel,0,1,0,0.0
find_min_cost,0,1,0,0.0
find_sequence,0,1,0,0.0
find_space,1,0,1,0.0
find_subsets_summing_to_k,0,1,0,0.0
find_t,1,0,1,0.0
find_wolf,1,0,1,0.0
finite,1,0,1,0.0
finv,1,0,1,0.0
first_char,0,1,0,0.0
first_city_avg,0,1,0,0.0
first_city_indices,0,1,0,0.0
first_city_wealth,0,1,0,0.0
first_digit,0,1,0,0.0
first_divisible,0,1,0,0.0
first_encounter_time,0,1,0,0.0
first_free,1,0,1,0.0
first_gender,0,1,0,0.0
first_hackable,0,1,0,0.0
first_half,0,1,0,0.0
first_lower_rest_upper,0,1,0,0.0
first_lowercase_index,0,1,0,0.0
first_max_round,0,1,0,0.0
first_move,0,1,0,0.0
first_non_zero,0,1,0,0.0
first_num,0,1,0,0.0
first_occurrence,0,1,0,0.0
first_row,0,1,0,0.0
first_win,1,0,1,0.0
first_y,0,1,0,0.0
firstinline,1,0,1,0.0
flagSize,1,0,1,0.0
flamingos,0,1,0,0.0
fld,1,0,1,0.0
flg,1,0,1,0.0
flight,0,1,0,0.0
flights,0,1,0,0.0
flips_needed,0,1,0,0.0
floor_avg,0,1,0,0.0
floor_count,1,0,1,0.0
floor_time,0,1,0,0.0
flowers,0,1,0,0.0
fly1,0,1,0,0.0
fly2,0,1,0,0.0
folder_path,0,1,0,0.0
for_1,1,0,1,0.0
forget,1,0,1,0.0
format,1,1,1,0.0
format_type,0,1,0,0.0
forward,1,0,1,0.0
forward1,0,1,0,0.0
forward2,0,1,0,0.0
found_actor,0,1,0,0.0
found_ans,1,0,1,0.0
found_count,0,1,0,0.0
found_duplicate,0,1,0,0.0
found_filler,0,1,0,0.0
found_next,0,1,0,0.0
found_sender,0,1,0,0.0
found_shift,0,1,0,0.0
fourth,1,0,1,0.0
fp,1,0,1,0.0
fraction,0,1,0,0.0
fractional_str,0,1,0,0.0
fractions,1,0,1,0.0
fragment,0,1,0,0.0
frame,0,1,0,0.0
frame_width,0,1,0,0.0
frames,0,1,0,0.0
free_cols,0,1,0,0.0
free_found,0,1,0,0.0
free_items,0,1,0,0.0
free_rows,0,1,0,0.0
free_slots,0,1,0,0.0
freq,0,6,0,0.0
freq1,1,0,1,0.0
freq2,1,0,1,0.0
friend,0,1,0,0.0
friend_id,0,1,0,0.0
friend_values,0,1,0,0.0
friends,1,4,1,0.0
frog,1,0,1,0.0
frogs,1,0,1,0.0
front,1,1,1,0.0
front_count,0,1,0,0.0
fs,1,0,1,0.0
fsum,1,0,1,0.0
fuel,1,1,1,0.0
full_address_blocks,0,1,0,0.0
full_cycles,0,1,0,0.0
furthest_book,0,1,0,0.0
furthest_younger,0,1,0,0.0
future_month,0,1,0,0.0
future_month_index,0,1,0,0.0
fyodor,0,1,0,0.0
g1,1,0,1,0.0
g2,1,0,1,0.0
gap,1,1,1,0.0
garb,1,0,1,0.0
gaussian_elimination,0,1,0,0.0
gender,0,4,0,0.0
generate_arrangements,0,1,0,0.0
generate_bf_calculator,0,1,0,0.0
generate_emails,0,1,0,0.0
generate_numbers,0,1,0,0.0
generate_primes,1,0,1,0.0
generate_super_lucky_numbers,0,1,0,0.0
generated_edges,0,1,0,0.0
genome,0,1,0,0.0
gesture1,0,1,0,0.0
gesture2,0,1,0,0.0
getBadIdx,1,0,1,0.0
getMask,1,0,1,0.0
getNum,1,0,1,0.0
get_arr,1,0,1,0.0
get_available_color,0,1,0,0.0
get_char,0,1,0,0.0
get_cnt,1,0,1,0.0
get_comments_at_level,0,1,0,0.0
get_components,1,1,1,0.0
get_count,1,0,1,0.0
get_divisors,1,1,1,0.0
get_dp,0,1,0,0.0
get_gender,0,1,0,0.0
get_level_comments,0,1,0,0.0
get_max,1,0,1,0.0
get_min_changes,1,0,1,0.0
get_num_digits,1,0,1,0.0
get_price,1,0,1,0.0
get_rank,0,1,0,0.0
get_segments,1,0,1,0.0
get_short_name1,0,1,0,0.0
get_short_name2,0,1,0,0.0
get_smash,1,0,1,0.0
get_trains,0,1,0,0.0
getcontext,1,0,1,0.0
getl,1,0,1,0.0
gift_count,0,1,0,0.0
girl,1,0,1,0.0
girl_counts,0,1,0,0.0
girl_friends,0,1,0,0.0
giv,1,0,1,0.0
glads,1,0,1,0.0
glasses,1,0,1,0.0
go,1,0,1,0.0
go_through,1,0,1,0.0
goals,0,1,0,0.0
good_block_count,0,1,0,0.0
good_chars,0,1,0,0.0
good_guy,1,0,1,0.0
good_puzzles_count,0,1,0,0.0
goodtemp,1,0,1,0.0
government_nodes,0,1,0,0.0
gr,1,0,1,0.0
grade,0,2,0,0.0
grade_str,0,1,0,0.0
gradebook,0,1,0,0.0
grades,0,1,0,0.0
grain,0,1,0,0.0
grams,1,0,1,0.0
graph_to_edges,0,1,0,0.0
graph_with_0,1,0,1,0.0
graph_with_max,1,0,1,0.0
great,1,0,1,0.0
greater_than,0,1,0,0.0
greater_than_x,0,1,0,0.0
green_count,0,1,0,0.0
grundy,1,0,1,0.0
guess,2,4,2,0.0
guess_str,0,1,0,0.0
guesses,1,2,1,0.0
guest,1,1,1,0.0
guest_counts,0,1,0,0.0
guest_freq,0,1,0,0.0
h1_len,0,1,0,0.0
h2_len,0,1,0,0.0
h_temp,0,1,0,0.0
hack_order,0,1,0,0.0
hacked_count,0,1,0,0.0
half_height,0,1,0,0.0
hall,0,1,0,0.0
halve,1,0,1,0.0
hamsters,0,1,0,0.0
handle,0,2,0,0.0
happiness,0,2,0,0.0
has_2x2_square,0,1,0,0.0
has_black,0,1,0,0.0
has_brick,0,1,0,0.0
has_cycle,0,1,0,0.0
has_digit,0,1,0,0.0
has_dislike,0,1,0,0.0
has_left,0,1,0,0.0
has_letter,0,1,0,0.0
has_lower,0,1,0,0.0
has_neg,0,1,0,0.0
has_output,0,1,0,0.0
has_pos,0,1,0,0.0
has_right,0,1,0,0.0
has_symbol,0,1,0,0.0
has_upper,0,1,0,0.0
has_vowel,0,1,0,0.0
hash,2,0,2,0.0
hashtag,0,1,0,0.0
hashtag_count,1,0,1,0.0
hashtags,0,1,0,0.0
haslair,1,0,1,0.0
have,1,0,1,0.0
hc,1,0,1,0.0
hcf,1,0,1,0.0
hdd,0,1,0,0.0
health,1,1,1,0.0
heap,1,1,1,0.0
heapq,4,4,4,0.0
heidi,0,1,0,0.0
heigh,1,0,1,0.0
height1,0,1,0,0.0
height2,0,1,0,0.0
hero,0,2,0,0.0
heroes,2,2,2,0.0
hex,1,0,1,0.0
hh,1,1,1,0.0
hh_str,0,1,0,0.0
hierarchy,0,1,0,0.0
highest_rank,0,1,0,0.0
hill,1,1,1,0.0
history,1,1,1,0.0
hl,1,0,1,0.0
holiday,1,0,1,0.0
holidays,1,1,1,0.0
home,1,1,1,0.0
home_airport,0,1,0,0.0
hor,1,0,1,0.0
hora,1,0,1,0.0
horaInicio,1,0,1,0.0
horizontal,1,0,1,0.0
horizontal_segments,0,1,0,0.0
horizontal_width,0,1,0,0.0
host,0,1,0,0.0
host1,0,1,0,0.0
host2,0,1,0,0.0
hostName,1,0,1,0.0
host_counts,0,1,0,0.0
host_freq,0,1,0,0.0
hostname,0,1,0,0.0
hostname_paths,0,1,0,0.0
hostnames,0,1,0,0.0
hosts,1,0,1,0.0
hour_angle,0,1,0,0.0
hour_base7,0,1,0,0.0
hourly,1,0,1,0.0
hours_orig,0,1,0,0.0
hours_str,0,1,0,0.0
house,2,0,2,0.0
houses,2,1,2,0.0
hp,0,1,0,0.0
hr,1,0,1,0.0
hs,1,0,1,0.0
hx,0,1,0,0.0
hy,0,1,0,0.0
iType,1,0,1,0.0
icopy,1,0,1,0.0
id_q,0,1,0,0.0
identifiers,0,1,0,0.0
idx1,1,1,1,0.0
idx2,0,1,0,0.0
idx_1_backward,1,0,1,0.0
idx_1_forward,1,0,1,0.0
igor_time_to_tram,0,1,0,0.0
ii,1,0,1,0.0
il,1,0,1,0.0
image,0,1,0,0.0
in_either,1,0,1,0.0
in_first,1,0,1,0.0
in_match,1,0,1,0.0
in_mst,0,1,0,0.0
in_quotes,0,1,0,0.0
in_second,1,0,1,0.0
in_segment,0,1,0,0.0
inactive,1,0,1,0.0
inc,1,0,1,0.0
inches,0,1,0,0.0
inclb,1,0,1,0.0
incoming,0,1,0,0.0
increment,1,0,1,0.0
increment_type,0,1,0,0.0
indEnd,1,0,1,0.0
indL,1,0,1,0.0
indR,1,0,1,0.0
indStart,1,0,1,0.0
index1,1,1,1,0.0
index2,1,1,1,0.0
index_max,1,0,1,0.0
index_to_remove,0,1,0,0.0
indexes,1,0,1,0.0
indexof,1,0,1,0.0
informatics_significance,0,1,0,0.0
informatics_subset,0,1,0,0.0
informatics_width,0,1,0,0.0
ingredients,1,0,1,0.0
initial_beauty,0,1,0,0.0
initial_bob_strength,0,1,0,0.0
initial_position,0,2,0,0.0
initial_rating,0,1,0,0.0
initial_sum,0,1,0,0.0
initial_victims,0,1,0,0.0
ink,0,1,0,0.0
innerIndex,1,0,1,0.0
inner_type,0,2,0,0.0
inp_spl,1,0,1,0.0
inps,1,0,1,0.0
input_edges,0,1,0,0.0
input_string,0,1,0,0.0
input_tokens,1,0,1,0.0
ins,1,0,1,0.0
insertions,0,1,0,0.0
inside_parentheses,0,1,0,0.0
inspl,1,0,1,0.0
instruction,0,1,0,0.0
instructions,0,1,0,0.0
inta,1,0,1,0.0
integer,0,1,0,0.0
integer_ratios,0,1,0,0.0
interesting_minute,0,1,0,0.0
interesting_minutes,0,1,0,0.0
intersection,1,0,1,0.0
inv_3,0,1,0,0.0
inv_denominator,0,1,0,0.0
inverse_a,0,1,0,0.0
inverse_a_minus_1,0,1,0,0.0
inverse_q,0,1,0,0.0
invert,1,0,1,0.0
inverted_reversed_s,0,1,0,0.0
ip,2,1,2,0.0
ip_addresses,0,1,0,0.0
ip_int,0,1,0,0.0
ip_ints,0,1,0,0.0
ips,1,0,1,0.0
