variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
g_cows,0,1,0,0.0
g_left,0,1,0,0.0
g_right,0,1,0,0.0
game_of_credit_cards,0,1,0,0.0
gap,1,2,1,0.0
gaps,0,1,0,0.0
gcd_antisimon,0,1,0,0.0
gcd_diffs,0,1,0,0.0
gcd_length,0,1,0,0.0
gcd_multiple,0,1,0,0.0
gcd_of_factorials,0,1,0,0.0
gcd_of_range,0,1,0,0.0
gcd_simon,0,1,0,0.0
gcd_table_sorted,0,1,0,0.0
gcd_xy,0,1,0,0.0
generate_3_palindrome_free_string,0,1,0,0.0
generate_activation_code,0,1,0,0.0
generate_all_candidates,0,1,0,0.0
generate_all_initial,1,0,1,0.0
generate_all_subsets,0,1,0,0.0
generate_convex_hull,0,1,0,0.0
generate_fake_news,0,1,0,0.0
generate_fractal,0,1,0,0.0
generate_hulk_feeling,0,1,0,0.0
generate_inner_points,0,1,0,0.0
generate_lucky_numbers,0,1,0,0.0
generate_multiplication_table,0,1,0,0.0
generate_names,0,2,0,0.0
generate_numbers,0,1,0,0.0
generate_password,0,1,0,0.0
generate_patterns,0,1,0,0.0
generate_permutations,0,1,0,0.0
generate_points,0,1,0,0.0
generate_prime_squares,0,1,0,0.0
generate_sequence,0,2,0,0.0
generate_soldier_names,0,1,0,0.0
generate_strange_town_matrix,0,1,0,0.0
generate_substrings,0,1,0,0.0
gennady_the_dentist,0,2,0,0.0
genome1,0,1,0,0.0
genome2,0,1,0,0.0
genre_count,0,1,0,0.0
genres,0,1,0,0.0
getBadIdx,1,0,1,0.0
getH,1,0,1,0.0
getMask,1,0,1,0.0
getNum,1,0,1,0.0
get_attacked_by_knight,0,1,0,0.0
get_attacked_by_rook,0,1,0,0.0
get_bounds,1,0,1,0.0
get_canonical,0,1,0,0.0
get_char,0,1,0,0.0
get_cnt,1,0,1,0.0
get_coordinates,0,1,0,0.0
get_count,1,1,1,0.0
get_crop,0,1,0,0.0
get_days_in_month,0,1,0,0.0
get_divisors,1,1,1,0.0
get_experience,0,1,0,0.0
get_initial_positions,0,1,0,0.0
get_ints,1,0,1,0.0
get_king_moves,0,1,0,0.0
get_last_letter_answer,0,1,0,0.0
get_marias_moves,0,1,0,0.0
get_min_changes,1,0,1,0.0
get_movement_sequence,0,1,0,0.0
get_moves,0,1,0,0.0
get_neighbors,0,2,0,0.0
get_next_name,0,1,0,0.0
get_outcomes,0,1,0,0.0
get_parity_pattern,0,1,0,0.0
get_part_of_speech,0,1,0,0.0
get_points,0,1,0,0.0
get_president_name,0,1,0,0.0
get_price,1,0,1,0.0
get_prime_divisors,0,1,0,0.0
get_product,0,1,0,0.0
get_rhyme_suffix,0,1,0,0.0
get_smash,1,0,1,0.0
get_substring,0,1,0,0.0
get_sum,0,1,0,0.0
get_tshirt_positions,0,1,0,0.0
get_tshirt_sizes,0,1,0,0.0
get_valid_moves,0,1,0,0.0
get_viola_count,0,1,0,0.0
geth,1,0,1,0.0
gift_count,0,1,0,0.0
girl,1,0,1,0.0
girl_count,0,1,0,0.0
girl_friends,0,1,0,0.0
glass,0,1,0,0.0
glasses,1,0,1,0.0
go,1,0,1,0.0
go_through,1,0,1,0.0
goal_diff,0,1,0,0.0
goals,0,1,0,0.0
good_guy,1,0,1,0.0
good_indices,0,1,0,0.0
good_letters,0,1,0,0.0
good_pairs,0,1,0,0.0
good_performance,0,1,0,0.0
good_positions,0,2,0,0.0
good_set,0,1,0,0.0
good_sum,0,2,0,0.0
goodceil,1,0,1,0.0
governments,0,1,0,0.0
grade,0,1,0,0.0
grams,1,0,1,0.0
graph_with_0,1,0,1,0.0
graph_with_max,1,0,1,0.0
greater_root,0,1,0,0.0
gregs_workout,0,1,0,0.0
group,7,4,7,0.0
group1,0,1,0,0.0
group2,0,1,0,0.0
group_cost,0,1,0,0.0
group_counts,0,1,0,0.0
group_emails,0,1,0,0.0
group_labels,0,1,0,0.0
grouped,0,1,0,0.0
grouped_faces,0,1,0,0.0
groups,2,8,2,0.0
growths,0,1,0,0.0
grundy,1,0,1,0.0
guess,2,3,2,0.0
guess_permutation,0,1,0,0.0
guesses,1,1,1,0.0
guest_name,0,1,0,0.0
h1,2,0,2,0.0
h2,2,0,2,0.0
h_count,0,1,0,0.0
h_map,0,1,0,0.0
h_str,0,1,0,0.0
h_values,0,1,0,0.0
hadamard_matrix,0,1,0,0.0
half1,0,1,0,0.0
half2,0,1,0,0.0
half_base,0,1,0,0.0
half_c,0,1,0,0.0
half_cards,0,1,0,0.0
half_d,0,2,0,0.0
half_length,0,2,0,0.0
half_occupied,0,1,0,0.0
hall,0,1,0,0.0
halve,1,0,1,0.0
hamming_distance_sum,0,1,0,0.0
handedness,0,1,0,0.0
handle,0,1,0,0.0
hard_process,0,1,0,0.0
has_3x3_black_square,0,1,0,0.0
has_actor_down,0,1,0,0.0
has_actor_left,0,1,0,0.0
has_actor_right,0,1,0,0.0
has_actor_up,0,1,0,0.0
has_adult,0,1,0,0.0
has_common_digit,0,1,0,0.0
has_digit,0,1,0,0.0
has_lower,0,1,0,0.0
has_one_a,0,1,0,0.0
has_one_b,0,1,0,0.0
has_single_one,0,1,0,0.0
has_symbol,0,1,0,0.0
has_zero_a,0,1,0,0.0
has_zero_b,0,1,0,0.0
hash_s,0,1,0,0.0
hash_t,0,1,0,0.0
hashtag,0,1,0,0.0
haslair,1,0,1,0.0
have,1,0,1,0.0
hc,1,0,1,0.0
health,1,0,1,0.0
heapify,3,0,3,0.0
heappop,7,0,7,0.0
heappush,7,0,7,0.0
heaps,0,1,0,0.0
heavier,0,1,0,0.0
height1_after_break,0,1,0,0.0
height1_after_second_part,0,1,0,0.0
height1_before_break,0,1,0,0.0
height2_after_break,0,1,0,0.0
height2_after_second_part,0,1,0,0.0
height2_before_break,0,1,0,0.0
hero,0,1,0,0.0
hh,1,1,1,0.0
highest_position,0,1,0,0.0
hipster_socks,0,1,0,0.0
history,1,0,1,0.0
hj,0,1,0,0.0
holes_set,0,1,0,0.0
holiday,1,0,1,0.0
holiday_set,0,1,0,0.0
holidays,1,2,1,0.0
home,1,1,1,0.0
hometown_name,0,1,0,0.0
homework,0,1,0,0.0
hopscotch,0,1,0,0.0
hor,1,0,1,0.0
horizontal_asphalted,0,1,0,0.0
horizontal_books,0,1,0,0.0
horizontal_count,0,1,0,0.0
horizontal_imbalance,0,1,0,0.0
horizontal_strokes,0,1,0,0.0
horizontal_width,0,1,0,0.0
hostName,1,0,1,0.0
host_name,0,1,0,0.0
hostname,0,2,0,0.0
hostname_word_pattern,0,1,0,0.0
hostname_words,0,1,0,0.0
hosts,1,1,1,0.0
hours,1,3,1,0.0
house,2,2,2,0.0
houses,2,2,2,0.0
hs,1,0,1,0.0
hyphen_pos,0,1,0,0.0
hyphen_positions,0,1,0,0.0
id_counter,0,1,0,0.0
ideal_time,0,1,0,0.0
identifier,0,1,0,0.0
idle_duration,0,1,0,0.0
idx_1_backward,1,0,1,0.0
idx_1_forward,1,0,1,0.0
igor_count,0,1,0,0.0
igor_letters,0,1,0,0.0
ih,1,0,1,0.0
ii,1,0,1,0.0
im,1,0,1,0.0
image,0,1,0,0.0
imaxcol,1,0,1,0.0
imaxrow,1,0,1,0.0
importance,0,1,0,0.0
in_bounds,0,1,0,0.0
in_cycle,0,1,0,0.0
in_either,1,0,1,0.0
in_first,1,0,1,0.0
in_group,0,1,0,0.0
in_match,1,0,1,0.0
in_neither,1,0,1,0.0
in_second,1,0,1,0.0
in_segment,0,1,0,0.0
in_stack,0,1,0,0.0
income,0,1,0,0.0
incomes,0,1,0,0.0
increment,1,1,1,0.0
increments,0,1,0,0.0
indL,1,0,1,0.0
indR,1,0,1,0.0
indegree,0,3,0,0.0
indent_level,0,1,0,0.0
index_max,1,0,1,0.0
index_set,0,1,0,0.0
indexed_lights,0,1,0,0.0
indexed_p,0,1,0,0.0
indexes,1,0,1,0.0
indexof,1,0,1,0.0
indivisibility_bonus,0,1,0,0.0
infKnights,1,0,1,0.0
infPawns,1,0,1,0.0
informatics_cups,0,1,0,0.0
informatics_prefix_widths,0,1,0,0.0
ingredients,1,0,1,0.0
initial,1,1,1,0.0
initial_beauty,0,1,0,0.0
initial_color,1,0,1,0.0
initial_distance,0,2,0,0.0
initial_gcd,0,1,0,0.0
initial_guess,0,1,0,0.0
initial_guesses,0,1,0,0.0
initial_index,1,0,1,0.0
initial_matrix,0,1,0,0.0
initial_password,0,1,0,0.0
initial_perm,0,1,0,0.0
initial_position,0,1,0,0.0
initial_positions,0,1,0,0.0
initial_sequence,0,1,0,0.0
initial_state,0,2,0,0.0
initial_sums,0,1,0,0.0
initial_victims,0,1,0,0.0
initialize,1,0,1,0.0
ink_volumes,0,1,0,0.0
inner_area,0,1,0,0.0
inner_points,0,1,0,0.0
inps,1,0,1,0.0
input_colors,0,1,0,0.0
input_data,0,2,0,0.0
input_lines,0,1,0,0.0
input_number_str,0,1,0,0.0
input_sequence,0,1,0,0.0
input_str,1,1,1,0.0
input_text,0,1,0,0.0
input_time,0,1,0,0.0
input_tokens,1,0,1,0.0
inputs,1,0,1,0.0
ins,1,0,1,0.0
instruction,0,1,0,0.0
instructions,0,1,0,0.0
int_part,0,1,0,0.0
int_to_col,0,1,0,0.0
inta,1,0,1,0.0
integer_part_formatted,0,1,0,0.0
interest_location,1,0,1,0.0
interesting_char,1,0,1,0.0
interesting_drink,0,1,0,0.0
interesting_minutes,0,1,0,0.0
intersect_area,0,1,0,0.0
intersections,0,1,0,0.0
intervals,0,3,0,0.0
inv_count,0,1,0,0.0
invalid_ways,0,1,0,0.0
inversions,1,0,1,0.0
invert,1,0,1,0.0
ip_addresses,0,1,0,0.0
ip_ints,0,1,0,0.0
ips,1,0,1,0.0
isAllOnes,1,0,1,0.0
isRightAngled,1,0,1,0.0
is_check_by_rook,0,1,0,0.0
is_convex,1,0,1,0.0
is_coprime,0,1,0,0.0
is_correct_solution,0,1,0,0.0
is_cthulhu,0,1,0,0.0
is_divisible,0,1,0,0.0
is_fashionable,0,1,0,0.0
is_feasible,0,2,0,0.0
is_flag_valid,0,1,0,0.0
is_good,0,1,0,0.0
is_good_lab,0,1,0,0.0
is_haiku,0,1,0,0.0
is_less,0,1,0,0.0
is_lovely,0,1,0,0.0
is_lucky_index,0,1,0,0.0
is_lucky_number,0,2,0,0.0
is_lucky_year,0,1,0,0.0
is_negative,0,1,0,0.0
is_non_decreasing,0,1,0,0.0
is_non_increasing,0,1,0,0.0
is_overlapping,0,1,0,0.0
is_peak,0,1,0,0.0
is_petriciumus_cifera,0,1,0,0.0
is_pizza_number,0,1,0,0.0
is_possible_to_rearrange,0,1,0,0.0
is_reachable,0,1,0,0.0
is_reasonable_network,0,2,0,0.0
is_right_angled,0,1,0,0.0
is_s_palindrome,0,1,0,0.0
is_safe_from_rooks,0,1,0,0.0
is_strongly_connected,0,1,0,0.0
is_subsequence,0,1,0,0.0
is_suitable,0,1,0,0.0
is_sum_of_two_triangular_numbers,0,1,0,0.0
is_suspicious,0,1,0,0.0
is_symmetric,0,1,0,0.0
is_taxi_number,0,1,0,0.0
is_tree,0,1,0,0.0
is_triangular_number,0,1,0,0.0
is_unique_number,0,1,0,0.0
is_valid_12_hour,0,1,0,0.0
is_valid_24_hour,0,1,0,0.0
is_valid_brain_network,0,1,0,0.0
is_valid_crossword,0,1,0,0.0
is_valid_date,0,1,0,0.0
is_valid_flag,0,1,0,0.0
is_valid_jabber_id,0,1,0,0.0
is_valid_move,0,1,0,0.0
is_valid_position,0,1,0,0.0
is_valid_sentence,0,1,0,0.0
is_valid_subset,0,2,0,0.0
is_winner,0,1,0,0.0
item_class,0,1,0,0.0
item_classes,0,1,0,0.0
iterable,1,0,1,0.0
iterated_linear_function,0,1,0,0.0
ivy,1,0,1,0.0
j2,0,1,0,0.0
jabber_id,0,1,0,0.0
jars,0,1,0,0.0
jj,1,0,1,0.0
jon_snow_and_favourite_number,0,1,0,0.0
juicer,1,0,1,0.0
jump,1,1,1,0.0
k5,1,1,1,0.0
k6,1,1,1,0.0
k_factorization,0,1,0,0.0
k_i,0,1,0,0.0
k_remaining,0,1,0,0.0
k_squared,0,1,0,0.0
k_str,0,1,0,0.0
k_string,0,1,0,0.0
kb,0,1,0,0.0
keep_files,0,1,0,0.0
kefa_seq,0,1,0,0.0
key_func,0,1,0,0.0
keys,0,1,0,0.0
kg,0,1,0,0.0
kids,1,0,1,0.0
killed,0,1,0,0.0
king_attacks,1,0,1,0.0
king_black,1,0,1,0.0
king_moves,0,1,0,0.0
king_pos,0,1,0,0.0
king_white,1,0,1,0.0
kitten,1,0,1,0.0
knight_moves,0,1,0,0.0
knight_pos,0,1,0,0.0
knights,1,0,1,0.0
knightsAllowed,1,0,1,0.0
knockout_stage_teams,0,1,0,0.0
known_favorites,0,1,0,0.0
known_values,0,1,0,0.0
kp,1,0,1,0.0
kpi,1,0,1,0.0
kth_permutation,0,1,0,0.0
kx,0,1,0,0.0
ky,0,2,0,0.0
l_index,0,1,0,0.0
l_n,1,0,1,0.0
lane,0,2,0,0.0
lane_number,0,2,0,0.0
lang_to_employees,0,1,0,0.0
langs,0,1,0,0.0
language_count,0,1,0,0.0
languages,1,2,1,0.0
largest_cut_area,0,1,0,0.0
largest_lovely,0,1,0,0.0
largest_lovely_number,0,1,0,0.0
largest_odd,0,1,0,0.0
largest_palindrome,0,1,0,0.0
largest_palindromic_subsequence,0,1,0,0.0
largest_perfect_square_divisor,0,1,0,0.0
largest_square,0,1,0,0.0
largo,1,0,1,0.0
lastR,1,0,1,0.0
last_a_chars,0,1,0,0.0
last_char,0,2,0,0.0
last_count,0,2,0,0.0
last_day,0,1,0,0.0
last_digit_of_1378_power,0,1,0,0.0
last_direction,1,0,1,0.0
last_element,0,1,0,0.0
last_element_first,1,0,1,0.0
last_end,0,1,0,0.0
last_end_time,0,1,0,0.0
last_hashtag,0,1,0,0.0
last_invalid_index,0,1,0,0.0
last_letter,0,1,0,0.0
last_message_time,0,1,0,0.0
last_of_a,1,0,1,0.0
last_position,0,1,0,0.0
last_present_day,0,1,0,0.0
last_room,0,1,0,0.0
last_sender,0,1,0,0.0
last_type,0,1,0,0.0
last_value,0,1,0,0.0
last_zero_index,0,1,0,0.0
lasttime,1,0,1,0.0
latest_messages,0,1,0,0.0
latitude,0,1,0,0.0
layout1,0,1,0,0.0
layout2,0,1,0,0.0
lcis,0,1,0,0.0
lcis_sequence,0,1,0,0.0
lcm_nm,0,1,0,0.0
lcm_of_list,0,1,0,0.0
lcp,1,1,1,0.0
le1,1,0,1,0.0
leader,0,1,0,0.0
leader_index,0,1,0,0.0
leading_spaces,0,1,0,0.0
leading_zero,0,1,0,0.0
leaf,1,0,1,0.0
leaf_count,1,0,1,0.0
leap,1,0,1,0.0
least,1,0,1,0.0
least_cost_bracket_sequence,0,1,0,0.0
leave,2,0,2,0.0
leaves_at_level,0,1,0,0.0
left_a,0,1,0,0.0
left_b,0,1,0,0.0
left_birds,0,1,0,0.0
left_dist,1,0,1,0.0
left_distance,0,1,0,0.0
left_edge,0,1,0,0.0
left_gap,1,0,1,0.0
left_half,0,2,0,0.0
left_handed,0,1,0,0.0
left_idx,0,1,0,0.0
left_max,0,1,0,0.0
left_min,0,1,0,0.0
left_neighbors,0,1,0,0.0
left_of,0,1,0,0.0
left_part,1,1,1,0.0
left_spaces,0,1,0,0.0
left_touch,0,1,0,0.0
left_wall,0,2,0,0.0
leftover,1,0,1,0.0
leftover_cm,0,1,0,0.0
len1,1,1,1,0.0
len2,1,1,1,0.0
len_a,0,1,0,0.0
len_b,0,1,0,0.0
len_l,0,1,0,0.0
len_r,0,1,0,0.0
len_s,0,1,0,0.0
len_t,0,1,0,0.0
length_of_lis,0,1,0,0.0
lengths,2,4,2,0.0
lesha_problem,0,1,0,0.0
less,0,1,0,0.0
lexicographically_max_subsequence,0,1,0,0.0
lhs,0,1,0,0.0
library,0,1,0,0.0
lie_or_truth,0,1,0,0.0
lifelines,0,1,0,0.0
lighter,0,1,0,0.0
lights,1,1,1,0.0
like,2,0,2,0.0
like_count,0,1,0,0.0
liking,1,0,1,0.0
limak_points,0,1,0,0.0
limak_time,0,1,0,0.0
limes,1,0,1,0.0
limit_of_polynomials,0,1,0,0.0
limits,0,1,0,0.0
limlen,1,0,1,0.0
lin,1,0,1,0.0
line0,1,0,1,0.0
line2,2,0,2,0.0
line3,1,0,1,0.0
line4,1,0,1,0.0
line5,1,0,1,0.0
line6,1,0,1,0.0
line7,1,0,1,0.0
line8,1,0,1,0.0
line9,1,0,1,0.0
line_length,0,1,0,0.0
line_to_points,1,0,1,0.0
linear_sum_assignment,0,1,0,0.0
lis_length,0,1,0,0.0
little_elephant_function,0,1,0,0.0
lj,1,3,1,0.0
lobjs,1,0,1,0.0
loc1,1,0,1,0.0
loc2,1,0,1,0.0
local_part,0,1,0,0.0
location,1,0,1,0.0
login,1,0,1,0.0
lone_students,0,1,0,0.0
long,1,0,1,0.0
longest_almost_constant_range,0,1,0,0.0
longest_alternating_subsequence,0,1,0,0.0
longest_common_substring,0,1,0,0.0
longest_distances,0,1,0,0.0
longest_fibonacci_ish_prefix,0,1,0,0.0
longest_non_boring_substring,0,1,0,0.0
longest_regular_bracket_sequence,0,1,0,0.0
longest_repeated_substring,0,1,0,0.0
loop_start,0,1,0,0.0
losing_position_prob,0,1,0,0.0
loss_count,1,0,1,0.0
lower_neighbors,0,1,0,0.0
lowercase_count,0,1,0,0.0
lowest_position,0,1,0,0.0
lps,0,1,0,0.0
lrd,1,0,1,0.0
lru_book,0,1,0,0.0
lru_cache,1,3,1,0.0
lucky_count,0,1,0,0.0
lucky_digit_count,0,2,0,0.0
lucky_string,0,1,0,0.0
lucky_substrings,0,1,0,0.0
lucky_sum,0,1,0,0.0
luckynums,1,0,1,0.0
luxurious_houses,0,1,0,0.0
lx,1,0,1,0.0
lx1,1,0,1,0.0
lx2,1,0,1,0.0
m1a,1,0,1,0.0
m2,1,1,1,0.0
m2a,1,0,1,0.0
m_str,0,1,0,0.0
macro_lines,0,1,0,0.0
magnets,0,1,0,0.0
mail,1,0,1,0.0
mail2,1,0,1,0.0
mails,1,0,1,0.0
main_courses,1,1,1,0.0
main_courses_completed,0,1,0,0.0
main_courses_set,0,1,0,0.0
main_diag_sum,0,1,0,0.0
main_part,0,1,0,0.0
majority_color,0,1,0,0.0
majority_count,0,1,0,0.0
make_beautiful_number,0,1,0,0.0
make_coprime_array,0,1,0,0.0
make_simple_string,0,1,0,0.0
males,0,1,0,0.0
managers,0,1,0,0.0
manhattan_distance,0,1,0,0.0
mantissa,0,1,0,0.0
mapa,1,0,1,0.0
mapp,1,0,1,0.0
mapping,0,2,0,0.0
maps,1,0,1,0.0
maria_pos,0,1,0,0.0
marias_moves,0,1,0,0.0
marias_pos,0,1,0,0.0
marks,1,3,1,0.0
marriages,0,1,0,0.0
masha_intervals,0,1,0,0.0
mat_mul,1,0,1,0.0
mat_pow,1,0,1,0.0
match_pattern,0,2,0,0.0
matched_indices,0,1,0,0.0
matches_info,0,1,0,0.0
matches_pattern,0,1,0,0.0
matches_per_box,0,1,0,0.0
matching_pages,0,1,0,0.0
matroskin,0,1,0,0.0
matroskin_gesture,0,1,0,0.0
max_D,0,1,0,0.0
max_a,0,1,0,0.0
max_almost_satisfied,0,1,0,0.0
max_arithmetic_means,0,1,0,0.0
max_avg,0,1,0,0.0
max_bananas,0,1,0,0.0
max_banknotes,0,1,0,0.0
max_bargaining_table_perimeter,0,1,0,0.0
max_binary_after_deletion,0,2,0,0.0
max_binary_str,0,1,0,0.0
max_bob_strength,0,1,0,0.0
max_bonus,1,0,1,0.0
max_books,0,1,0,0.0
max_borscht_volume,0,1,0,0.0
max_bourles,0,1,0,0.0
max_break,0,2,0,0.0
max_bulbasaurs,0,1,0,0.0
max_candidates,0,1,0,0.0
max_child_cost,0,1,0,0.0
max_children_and_candies,0,1,0,0.0
max_chocolates,0,1,0,0.0
max_color_count,0,1,0,0.0
max_combined,0,1,0,0.0
max_commands,0,1,0,0.0
max_complete_sets,0,1,0,0.0
max_concurrent_customers,0,1,0,0.0
max_consecutive,0,1,0,0.0
max_consecutive_N,0,1,0,0.0
max_consecutive_n,0,1,0,0.0
max_consecutive_wins,0,1,0,0.0
max_cookies,0,1,0,0.0
max_cost_through_node,0,1,0,0.0
max_cost_to_node,0,1,0,0.0
max_crucians,0,1,0,0.0
max_cx,0,1,0,0.0
max_cy,0,1,0,0.0
max_cycle_length,0,1,0,0.0
max_deque,0,1,0,0.0
max_diamonds,0,1,0,0.0
max_digit_sum,0,1,0,0.0
max_dist,0,6,0,0.0
max_distance_after_swap,0,1,0,0.0
max_divisible_number,0,1,0,0.0
max_dominoes,0,1,0,0.0
max_eaten_pigs,0,1,0,0.0
max_edges_between_governments_and_non_governments,0,1,0,0.0
max_edges_to_add,0,1,0,0.0
max_edges_within_components,0,1,0,0.0
max_element,0,1,0,0.0
max_elements_with_nonzero_and,0,1,0,0.0
max_equal_elements,0,1,0,0.0
max_equal_energy,0,1,0,0.0
max_even_sum,0,1,0,0.0
max_exp,0,1,0,0.0
max_expected_value,0,1,0,0.0
max_fare,0,1,0,0.0
max_flamingos_seen,0,1,0,0.0
max_floors,0,1,0,0.0
max_frames,0,1,0,0.0
max_freq,0,2,0,0.0
max_friends,0,1,0,0.0
max_friends_count,0,1,0,0.0
max_frodo_pillows,0,1,0,0.0
max_fruits_for_compote,0,1,0,0.0
max_function_value,0,2,0,0.0
max_gain,0,1,0,0.0
max_game_minutes,0,1,0,0.0
max_game_result,0,2,0,0.0
max_games_winner,0,2,0,0.0
max_gap,0,1,0,0.0
max_girl,0,1,0,0.0
max_grade,0,2,0,0.0
max_h,0,1,0,0.0
max_happy_visits,0,1,0,0.0
max_hedgehog,1,0,1,0.0
max_honey,0,1,0,0.0
max_income,0,1,0,0.0
max_increasing_subarray_length,0,1,0,0.0
max_ind,1,0,1,0.0
max_invitations,0,2,0,0.0
max_joy,0,1,0,0.0
max_jury,0,1,0,0.0
max_k,0,2,0,0.0
max_kefir,0,1,0,0.0
max_known_favorites,0,1,0,0.0
max_las,0,1,0,0.0
max_left,0,1,0,0.0
max_length_of_sum,0,1,0,0.0
max_length_of_two_char_words,0,1,0,0.0
max_length_outside,0,1,0,0.0
max_letters_nastya_can_remove,0,1,0,0.0
max_liking,1,0,1,0.0
max_lower_bound,0,1,0,0.0
max_lucky_tickets,0,1,0,0.0
max_m,0,1,0,0.0
max_matches,0,1,0,0.0
max_messiness,0,2,0,0.0
max_mex,0,2,0,0.0
max_movement,0,1,0,0.0
max_movement_distance,0,1,0,0.0
max_mst_weight,0,1,0,0.0
max_non_overlapping_orders,0,1,0,0.0
max_num,0,3,0,0.0
max_overlap,0,1,0,0.0
max_partition,1,0,1,0.0
max_partition_interval,0,1,0,0.0
max_passengers,0,1,0,0.0
max_people_remaining,0,1,0,0.0
max_perimeter,0,1,0,0.0
max_petals,0,1,0,0.0
max_petals_for_love,0,1,0,0.0
max_pieces,0,1,0,0.0
max_pizza,0,1,0,0.0
max_points_for_problem,0,1,0,0.0
max_pokemon,0,1,0,0.0
max_pos,0,1,0,0.0
max_possible_edges,0,1,0,0.0
max_possible_increment,0,1,0,0.0
max_possible_points,0,1,0,0.0
max_possible_rating,0,1,0,0.0
max_possible_value,0,2,0,0.0
max_potential_favorites,0,1,0,0.0
max_power_of_two_divisors,0,1,0,0.0
max_prank_cost,0,1,0,0.0
max_presents,0,1,0,0.0
max_presses,0,1,0,0.0
max_price,0,1,0,0.0
max_price_with_trailing_nines,0,1,0,0.0
max_product_of_components,0,1,0,0.0
max_product_problems,0,1,0,0.0
max_products_sold,0,1,0,0.0
max_questions,0,1,0,0.0
max_r,0,3,0,0.0
max_r2,0,1,0,0.0
max_rating,0,1,0,0.0
max_removals,0,1,0,0.0
max_ribbon_pieces,0,1,0,0.0
max_right,0,1,0,0.0
max_sets,0,1,0,0.0
max_sets_apples,0,1,0,0.0
max_sets_lemons,0,1,0,0.0
max_sets_pears,0,1,0,0.0
max_sharpness,0,1,0,0.0
max_shortest_path,0,1,0,0.0
max_significance,0,1,0,0.0
max_size,0,4,0,0.0
max_skill,0,1,0,0.0
max_socks,0,1,0,0.0
max_socks_on_table,0,2,0,0.0
max_speed_dist,0,1,0,0.0
max_speed_time,0,1,0,0.0
max_sqrt,0,1,0,0.0
max_step,0,1,0,0.0
max_string_length,0,1,0,0.0
max_sum_after_flips,0,1,0,0.0
max_sum_after_reordering,0,1,0,0.0
max_sum_of_integers,0,1,0,0.0
max_sum_of_sculptures,0,1,0,0.0
max_survival_time,0,1,0,0.0
max_taxi,0,1,0,0.0
max_team,0,1,0,0.0
max_team_sorted,0,1,0,0.0
max_thickness,0,1,0,0.0
max_to_buy,0,1,0,0.0
max_together,0,1,0,0.0
max_total_distance,0,1,0,0.0
max_tugriks,0,1,0,0.0
max_two,0,1,0,0.0
max_value_after_replacement,0,1,0,0.0
max_value_larger,0,1,0,0.0
max_values,0,1,0,0.0
max_very_pleased,0,1,0,0.0
max_vk_occurrences,0,1,0,0.0
max_w,0,2,0,0.0
max_walk_days,0,1,0,0.0
max_watered,0,1,0,0.0
max_watered_sections,0,1,0,0.0
max_window_area,0,1,0,0.0
max_x_diff,0,1,0,0.0
max_xor_subarray,0,1,0,0.0
max_y_diff,0,1,0,0.0
maxa,1,0,1,0.0
maxb,1,0,1,0.0
maxcol,1,0,1,0.0
maxelem,1,0,1,0.0
maxh,1,0,1,0.0
maxhits,1,0,1,0.0
maximal_binary_matrix,0,1,0,0.0
maxl1,1,0,1,0.0
maxl2,1,0,1,0.0
maxlen,1,0,1,0.0
maxrow,1,0,1,0.0
maxrun,1,0,1,0.0
maxtime,1,0,1,0.0
maybe_add_pair,0,1,0,0.0
maze,0,1,0,0.0
mean_n1,0,1,0,0.0
mean_n2,0,1,0,0.0
median_point,0,1,0,0.0
median_pos,0,1,0,0.0
median_position,0,1,0,0.0
median_val,0,1,0,0.0
meeting_of_old_friends,0,1,0,0.0
memo,0,1,0,0.0
memory,1,2,1,0.0
merge_and_count,0,1,0,0.0
merge_sort_and_count,0,1,0,0.0
mess,1,0,1,0.0
message,1,4,1,0.0
message_length,0,1,0,0.0
messiness,0,1,0,0.0
mh,1,0,1,0.0
mice_problem,0,1,0,0.0
mid_index,0,1,0,0.0
mid_r_squared,0,1,0,0.0
mid_str,0,1,0,0.0
midcx,1,0,1,0.0
midcy,1,0,1,0.0
middle,3,1,3,0.0
middle_char,0,1,0,0.0
middle_count,0,1,0,0.0
middle_index,0,2,0,0.0
middle_length,0,1,0,0.0
middle_part,0,1,0,0.0
middle_x,1,0,1,0.0
middle_y,1,0,1,0.0
midpoint,0,1,0,0.0
might,1,0,1,0.0
mike_and_shortcuts,0,1,0,0.0
milk_per_cup,0,1,0,0.0
milk_to_pour,0,1,0,0.0
min_a,0,2,0,0.0
min_actions_to_fancy_message,0,1,0,0.0
min_additional_drifts,0,1,0,0.0
min_additional_marks,0,1,0,0.0
min_additional_problems,0,1,0,0.0
min_additional_rod_length,0,1,0,0.0
min_additional_snow_drifts,0,1,0,0.0
min_additions_to_median,0,1,0,0.0
min_alphabet_cost,0,1,0,0.0
min_area,0,2,0,0.0
min_avg,0,1,0,0.0
min_base,0,1,0,0.0
min_bijous,0,1,0,0.0
min_black_distance,0,1,0,0.0
min_bonus,1,0,1,0.0
min_brains,0,1,0,0.0
min_break_time,0,2,0,0.0
min_burles_to_equalize_welfare,0,1,0,0.0
min_candidates,0,1,0,0.0
min_cashiers,0,1,0,0.0
min_changes,1,4,1,0.0
min_changes_to_barcode,0,1,0,0.0
min_changes_to_cook_barbecue,0,1,0,0.0
min_changes_to_distinct_substrings,0,1,0,0.0
