variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
unique_chars,0,2,2,inf
unique_names,0,0,1,inf
unique_pages,0,1,1,inf
unique_points,0,1,1,inf
unique_types,0,1,1,inf
universities,0,1,1,inf
unknown,0,0,1,inf
unknown_exits,0,0,1,inf
unlucky_years,0,1,1,inf
unmelted,0,0,1,inf
unsuccessful_hacks,0,0,2,inf
up,0,1,2,inf
upper_bound,0,3,1,inf
upper_fill,0,0,1,inf
url,0,1,2,inf
usb_mice,0,0,1,inf
used_factors,0,0,1,inf
used_letters,0,1,1,inf
used_volume,0,0,1,inf
user,0,0,1,inf
user_address,0,0,1,inf
user_pos,0,0,1,inf
user_positions,0,0,1,inf
username,0,2,2,inf
usernames,0,0,1,inf
v0,0,1,1,inf
v01,0,0,1,inf
v12,0,0,1,inf
v23,0,0,1,inf
v30,0,0,1,inf
v_i,0,0,1,inf
val1,0,1,1,inf
val2,0,1,1,inf
valid_endings,0,0,1,inf
valid_hours,0,0,1,inf
valid_minutes,0,0,1,inf
valid_part,0,0,1,inf
valid_permutations,0,0,1,inf
var_line,0,0,1,inf
variables,0,1,1,inf
variance,0,2,2,inf
variance_sum,0,0,1,inf
vars_str,0,1,1,inf
vasya,0,0,2,inf
vasya_comparisons,0,1,1,inf
vasya_index,0,0,1,inf
vasya_pos,0,0,1,inf
vec,0,1,1,inf
vehicles,0,0,1,inf
ver_count,0,0,1,inf
vert,0,0,1,inf
vertical_move,0,0,1,inf
vertical_one,0,0,1,inf
vertical_thickness,0,0,1,inf
vertical_two,0,0,1,inf
verts,0,0,1,inf
very_pleased,0,1,1,inf
vest,0,1,1,inf
visited_count,0,0,1,inf
vname,0,0,1,inf
vol,0,3,1,inf
volumes,0,1,1,inf
vouchers_by_duration,0,1,1,inf
vowel_count,0,0,1,inf
vowels_set,0,0,1,inf
w_acc,0,0,1,inf
wait,0,2,1,inf
wall,0,3,3,inf
walls,0,2,1,inf
want_y,0,0,1,inf
warehouse,0,1,1,inf
waste,0,0,1,inf
waste_cells,0,0,1,inf
ways,0,6,4,inf
ways_fix,0,0,1,inf
ways_no_teammate,0,0,1,inf
ways_suggest,0,0,1,inf
weapon,0,0,1,inf
week_count,0,0,1,inf
welfares,0,0,1,inf
wgt,0,0,1,inf
white,0,0,1,inf
winner_score,0,0,1,inf
winning_patterns,0,0,1,inf
wire_index,0,0,1,inf
wolves_that_eat,0,0,1,inf
words_info,0,0,1,inf
worst_case,0,0,1,inf
worst_rank,0,0,1,inf
wsum,0,0,1,inf
wx,0,2,1,inf
wy,0,2,1,inf
x_candidate,0,1,1,inf
x_digits,0,2,1,inf
x_i,0,2,1,inf
x_input,0,0,1,inf
x_j,0,1,1,inf
x_rot,0,0,1,inf
x_str,0,0,1,inf
x_t_end,0,0,1,inf
x_t_start,0,0,1,inf
x_tern,0,0,1,inf
x_vals,0,0,1,inf
x_won,0,1,1,inf
xs1,0,0,1,inf
xs2,0,0,1,inf
y_input,0,0,1,inf
y_rot,0,0,1,inf
y_t_end,0,0,1,inf
y_t_start,0,0,1,inf
y_tern,0,0,1,inf
y_vals,0,0,1,inf
yj,0,1,1,inf
you_idx,0,0,1,inf
ys1,0,0,1,inf
ys2,0,0,1,inf
ys_map,0,0,1,inf
zero_count,0,2,3,inf
zero_fill,0,0,1,inf
zero_pos,0,1,1,inf
zeros_block_counts,0,0,1,inf
candidate,2,16,19,8.5
max_count,1,8,9,8.0
heights,1,7,8,7.0
matrix,1,8,8,7.0
suffix,1,10,8,7.0
total_cost,1,8,8,7.0
heap,1,7,7,6.0
limit,1,19,6,5.0
positions,1,14,6,5.0
remaining,1,11,6,5.0
segments,2,9,12,5.0
team,1,5,6,5.0
vowels,1,8,6,5.0
words,1,9,6,5.0
idx,10,55,56,4.6
max_len,2,11,11,4.5
candidates,1,25,5,4.0
direction,1,3,5,4.0
idx1,1,3,5,4.0
ny,1,6,5,4.0
offset,1,6,5,4.0
prices,1,5,5,4.0
length,9,64,44,3.888889
edges,2,18,9,3.5
groups,2,8,9,3.5
height,2,7,9,3.5
parts,2,14,9,3.5
assigned,1,4,4,3.0
bottom,1,2,4,3.0
cards,1,6,4,3.0
columns,1,2,4,3.0
components,1,5,4,3.0
counts,4,8,16,3.0
curr,2,6,8,3.0
cycle,1,4,4,3.0
digit,2,7,8,3.0
gap,1,5,4,3.0
max_val,1,12,4,3.0
period,1,3,4,3.0
position,1,5,4,3.0
side,1,2,4,3.0
sizes,1,6,4,3.0
teams,1,3,4,3.0
valid,1,8,4,3.0
MOD,4,26,15,2.75
start,13,57,48,2.692308
_,108,421,397,2.675926
current,8,23,29,2.625
any,4,20,14,2.5
ch,16,63,56,2.5
indices,2,4,7,2.5
power,2,11,7,2.5
rem,2,10,7,2.5
right,11,49,37,2.363636
all,6,36,20,2.333333
char,3,9,10,2.333333
primes,3,8,10,2.333333
adj,4,16,13,2.25
after,1,1,3,2.0
angle,1,4,3,2.0
area,3,8,9,2.0
bit,1,4,3,2.0
capacity,1,0,3,2.0
carry,1,1,3,2.0
changed,1,2,3,2.0
child,1,2,3,2.0
city,1,2,3,2.0
combinations,1,7,3,2.0
comp,1,9,3,2.0
coordinates,1,0,3,2.0
cups,1,1,3,2.0
denom,1,2,3,2.0
diff,8,35,24,2.0
diffs,1,2,3,2.0
dx1,1,0,3,2.0
dx2,1,0,3,2.0
dy1,1,0,3,2.0
dy2,1,0,3,2.0
factors,1,5,3,2.0
hh,1,2,3,2.0
horizontal,1,0,3,2.0
increment,1,0,3,2.0
inv,1,4,3,2.0
last_pos,1,1,3,2.0
leftover,1,3,3,2.0
marks,1,2,3,2.0
matches,1,1,3,2.0
msg,1,0,3,2.0
nxt,3,11,9,2.0
part,2,5,6,2.0
part1,1,1,3,2.0
powers,1,7,3,2.0
queries,1,4,3,2.0
ratio,1,2,3,2.0
room,1,2,3,2.0
roots,1,2,3,2.0
sieve,1,3,3,2.0
skills,1,2,3,2.0
sock,1,2,3,2.0
square,1,0,3,2.0
table,1,3,3,2.0
used,3,13,9,2.0
vertical,1,0,3,2.0
x3,1,2,3,2.0
y3,1,2,3,2.0
queue,8,27,23,1.875
dist,12,35,34,1.833333
points,6,24,17,1.833333
total,12,42,34,1.833333
base,5,21,14,1.8
end,8,19,22,1.75
pairs,4,15,11,1.75
left,15,49,41,1.733333
row,14,40,38,1.714286
grid,6,19,16,1.666667
results,3,9,8,1.666667
pos,23,81,60,1.608696
level,2,2,5,1.5
moves,4,25,10,1.5
nx,2,6,5,1.5
parent,4,7,10,1.5
query,2,9,5,1.5
root,2,8,5,1.5
graph,9,21,22,1.444444
deque,13,40,31,1.384615
values,3,0,7,1.333333
digits,7,20,16,1.285714
float,16,46,36,1.25
sign,4,7,9,1.25
INF,5,16,11,1.2
day,5,13,11,1.2
target,6,16,13,1.166667
dx,7,20,15,1.142857
result,45,148,96,1.133333
col,8,15,17,1.125
mid,18,45,38,1.111111
val,21,68,43,1.047619
action,1,1,2,1.0
available,1,0,2,1.0
b_i,1,3,2,1.0
base_type,1,1,2,1.0
bits,1,1,2,1.0
boxes,1,1,2,1.0
c2,6,16,12,1.0
coins,1,4,2,1.0
count4,1,1,2,1.0
count7,1,1,2,1.0
cuts,1,1,2,1.0
d3,1,3,2,1.0
days,2,5,4,1.0
degrees,1,1,2,1.0
devices,1,1,2,1.0
dijkstra,1,1,2,1.0
domain,1,2,2,1.0
down,1,0,2,1.0
dy,8,20,16,1.0
events,2,6,4,1.0
factor,2,2,4,1.0
field,1,1,2,1.0
filtered,1,0,2,1.0
folders,1,2,2,1.0
g1,1,0,2,1.0
g2,1,1,2,1.0
health,1,2,2,1.0
heapq,4,10,8,1.0
home,1,2,2,1.0
intersection,1,1,2,1.0
interval,1,3,2,1.0
items,1,2,2,1.0
lcm,3,9,6,1.0
likes,1,4,2,1.0
lower_bound,1,3,2,1.0
man,1,0,2,1.0
memory,1,1,2,1.0
minDist,1,0,2,1.0
min_changes,1,2,2,1.0
min_val,1,2,2,1.0
mm,2,3,4,1.0
modified,1,0,2,1.0
move,2,7,4,1.0
moved,1,0,2,1.0
negative,1,1,2,1.0
next_id,1,0,2,1.0
node,5,10,10,1.0
num2,1,1,2,1.0
ones,2,0,4,1.0
op,2,9,4,1.0
order,3,7,6,1.0
original,1,3,2,1.0
params,1,1,2,1.0
part2,1,1,2,1.0
path,4,9,8,1.0
paths,1,0,2,1.0
permutations,5,10,10,1.0
prev_end,1,1,2,1.0
prob,2,2,4,1.0
ranges,1,0,2,1.0
remove_digits,1,0,2,1.0
rows,3,2,6,1.0
rr,1,3,2,1.0
scores,2,5,4,1.0
smaller,1,2,2,1.0
state,3,5,6,1.0
status,1,1,2,1.0
steps,2,10,4,1.0
swapped,1,0,2,1.0
tag,1,2,2,1.0
tags,1,0,2,1.0
task,1,0,2,1.0
term,1,0,2,1.0
typ,1,2,2,1.0
types,1,1,2,1.0
use,1,0,2,1.0
vtype,1,0,2,1.0
yi,1,6,2,1.0
count,51,133,98,0.921569
cost,8,15,15,0.875
found,6,15,11,0.833333
Counter,10,25,18,0.8
name,10,18,18,0.8
visited,15,41,27,0.8
y2,15,29,27,0.8
low,8,19,14,0.75
r2,4,10,7,0.75
seen,4,7,7,0.75
width,4,6,7,0.75
word,4,8,7,0.75
bisect,7,19,12,0.714286
high,7,19,12,0.714286
stack,10,14,17,0.7
changes,3,2,5,0.666667
cols,3,1,5,0.666667
depth,3,4,5,0.666667
prev,6,20,10,0.666667
x2,18,31,29,0.611111
is_prime,5,8,8,0.6
step,5,9,8,0.6
y1,19,31,29,0.526316
ap,2,1,3,0.5
before,2,1,3,0.5
bulls,2,3,3,0.5
bx,4,4,6,0.5
code,2,1,3,0.5
color,6,12,9,0.5
cows,2,3,3,0.5
dc,2,8,3,0.5
distances,2,3,3,0.5
divisors,2,11,3,0.5
dr,2,8,3,0.5
guess,2,3,3,0.5
house,2,2,3,0.5
lengths,2,6,3,0.5
min_cost,2,2,3,0.5
month,2,3,3,0.5
rank,2,6,3,0.5
sides,2,1,3,0.5
strings,2,3,3,0.5
tree,2,1,3,0.5
tuple,38,63,57,0.5
tx,2,2,3,0.5
ty,2,2,3,0.5
volume,2,2,3,0.5
vx,2,3,3,0.5
vy,2,3,3,0.5
winner,2,4,3,0.5
xi,2,5,3,0.5
p1,7,9,10,0.428571
p2,7,9,10,0.428571
colors,5,12,7,0.4
time,10,21,14,0.4
map,599,819,821,0.370618
exit,57,98,78,0.368421
arr,22,28,30,0.363636
x1,23,33,31,0.347826
D,3,9,4,0.333333
K,3,4,4,0.333333
ay,3,3,4,0.333333
best,9,3,12,0.333333
dp,12,43,16,0.333333
product,3,5,4,0.333333
solver,3,0,4,0.333333
zeros,3,1,4,0.333333
answer,13,22,17,0.307692
c1,10,19,13,0.3
group,7,3,9,0.285714
mod,11,9,14,0.272727
Fraction,4,0,5,0.25
ax,4,3,5,0.25
by,4,4,5,0.25
pow,16,14,20,0.25
to,4,2,5,0.25
y0,8,2,10,0.25
year,4,7,5,0.25
set,102,140,125,0.22549
math,27,70,33,0.222222
x0,9,4,11,0.222222
enumerate,74,91,88,0.189189
chr,18,18,21,0.166667
gcd,12,6,14,0.166667
possible,6,5,7,0.166667
__name__,116,173,134,0.155172
score,7,5,8,0.142857
data,8,8,9,0.125
line,25,51,28,0.12
list,370,436,406,0.097297
res,76,70,83,0.092105
n,830,947,905,0.090361
main,103,148,110,0.067961
dfs,15,24,16,0.066667
sum,98,118,104,0.061224
input,1136,1135,1154,0.015845
print,1178,1213,1196,0.01528
int,1080,1085,1086,0.005556
ABs,1,0,1,0.0
ADD,1,0,1,0.0
ANY,1,0,1,0.0
A_pow_n,0,1,0,0.0
B,10,25,10,0.0
B2N,1,0,1,0.0
B2P,1,0,1,0.0
BITS,1,0,1,0.0
BOX_INDEXES,1,0,1,0.0
BinOp,0,1,0,0.0
Board,1,0,1,0.0
Bracket,1,0,1,0.0
CM,1,0,1,0.0
CS,0,1,0,0.0
Child,1,0,1,0.0
ConvexHullTrick,0,1,0,0.0
DIRS,0,1,0,0.0
D_count,0,1,0,0.0
D_i,0,1,0,0.0
EOFError,2,0,2,0.0
Expr,0,1,0,0.0
FJ_room,0,1,0,0.0
F_wins,0,1,0,0.0
Fenwick,0,2,0,0.0
FenwickTree,0,1,0,0.0
Fenwicks,0,1,0,0.0
FolderNode,0,1,0,0.0
Form,1,0,1,0.0
G_EVEN,1,0,1,0.0
G_ODD,1,0,1,0.0
HH,0,1,0,0.0
H_contrib,0,1,0,0.0
H_lim,0,1,0,0.0
House,1,0,1,0.0
IndexError,1,1,1,0.0
K_pos,0,1,0,0.0
L1,1,0,1,0.0
L2,1,0,1,0.0
LOG,0,1,0,0.0
LR_swapped,0,1,0,0.0
L_count,0,1,0,0.0
Ls,0,1,0,0.0
Lucky,1,0,1,0.0
M0x,0,1,0,0.0
M0y,0,1,0,0.0
MAX,1,2,1,0.0
MAXN,1,0,1,0.0
MAX_C,0,1,0,0.0
MAX_GROUP_SIZE,0,1,0,0.0
MAX_LEN,0,1,0,0.0
MAX_MIN_COST,1,0,1,0.0
MAX_SCORE,0,1,0,0.0
MAX_SUM,0,1,0,0.0
MAX_WEIGHT,1,0,1,0.0
MM,0,1,0,0.0
M_list,0,1,0,0.0
M_wins,0,1,0,0.0
Mn,0,1,0,0.0
Mx,0,1,0,0.0
My,0,1,0,0.0
NL,0,1,0,0.0
NM,0,1,0,0.0
NS,0,1,0,0.0
NXL,0,1,0,0.0
NXXL,0,1,0,0.0
NameError,0,1,0,0.0
Node,0,1,0,0.0
NotImplementedError,0,1,0,0.0
Num,0,1,0,0.0
OP_BIT,1,0,1,0.0
O_count,0,1,0,0.0
O_pos,0,1,0,0.0
OrderedDict,0,1,0,0.0
PH,0,1,0,0.0
PV,0,1,0,0.0
P_x,0,1,0,0.0
P_y,0,1,0,0.0
Parens,0,1,0,0.0
Parser,0,1,0,0.0
Position,1,0,1,0.0
Prev,1,0,1,0.0
Px,0,1,0,0.0
Py,0,1,0,0.0
R_count,0,1,0,0.0
Racer,1,0,1,0.0
Record,1,0,1,0.0
RecursionError,0,1,0,0.0
Rs,0,1,0,0.0
S_wins,0,1,0,0.0
SegmentTree,0,1,0,0.0
TOKEN_REGEX,0,1,0,0.0
Target,1,0,1,0.0
Task,1,0,1,0.0
Term,1,0,1,0.0
Tokenizer,0,1,0,0.0
U,2,0,2,0.0
UD_swapped,0,1,0,0.0
UNSAFE_AFTER,1,0,1,0.0
UNSAFE_BEFORE,1,0,1,0.0
U_count,0,1,0,0.0
U_n,0,1,0,0.0
UnionFind,0,1,0,0.0
V_pos,0,1,0,0.0
ValueError,1,3,1,0.0
Var,0,1,0,0.0
Vector,1,0,1,0.0
W1_high,0,1,0,0.0
W1_low,0,1,0,0.0
W2_high,0,1,0,0.0
W2_low,0,1,0,0.0
W_contrib,0,1,0,0.0
W_lim,0,1,0,0.0
X_count,0,1,0,0.0
X_val,0,1,0,0.0
Xy,1,0,1,0.0
Y,4,8,4,0.0
Y_val,0,1,0,0.0
Y_with_s,0,1,0,0.0
__,3,9,3,0.0
___,0,1,0,0.0
_sum,1,0,1,0.0
a3,1,1,1,0.0
a4,1,0,1,0.0
aM,1,0,1,0.0
a_arr,0,1,0,0.0
a_bonus_sum,0,1,0,0.0
a_d,0,1,0,0.0
a_dec,0,1,0,0.0
a_digit,0,1,0,0.0
a_dot_rest,0,1,0,0.0
a_end,0,1,0,0.0
a_floor,0,1,0,0.0
a_g_list,0,1,0,0.0
a_has_one,0,1,0,0.0
a_idx,0,1,0,0.0
a_l,0,1,0,0.0
a_ones,0,1,0,0.0
a_plus,0,1,0,0.0
a_r,0,1,0,0.0
a_removed,0,1,0,0.0
a_res,0,1,0,0.0
a_residents,0,1,0,0.0
a_row,0,1,0,0.0
a_saving,0,1,0,0.0
a_start,0,1,0,0.0
a_str,0,1,0,0.0
a_wo_zero,0,1,0,0.0
aaa,1,0,1,0.0
abbr_set,0,1,0,0.0
abbr_to_year,0,1,0,0.0
abbreviation,0,1,0,0.0
abbrs,0,1,0,0.0
acc,2,0,2,0.0
accumulate,3,0,3,0.0
act,0,1,0,0.0
actions,1,0,1,0.0
activation_code,0,1,0,0.0
active,0,1,0,0.0
activeUsers,1,0,1,0.0
activity,0,1,0,0.0
actual_arrival,0,1,0,0.0
add_bs,1,0,1,0.0
add_len,1,0,1,0.0
add_one,0,1,0,0.0
add_path,0,1,0,0.0
add_solvers,0,1,0,0.0
additional,0,1,0,0.0
adjList,1,0,1,0.0
adjacency,0,1,0,0.0
adjacency_list,1,0,1,0.0
admissible,0,1,0,0.0
after_at,0,1,0,0.0
after_left,0,1,0,0.0
ages,0,1,0,0.0
ai,6,14,6,0.0
aij,0,1,0,0.0
airports,1,0,1,0.0
airports_a,0,1,0,0.0
airports_b,0,1,0,0.0
aj,0,1,0,0.0
al_num,1,0,1,0.0
alan_dist,0,1,0,0.0
alcohol_drinks,0,1,0,0.0
alias_name,1,0,1,0.0
alice,1,1,1,0.0
aliceCnt,1,0,1,0.0
aliceSpend,1,0,1,0.0
alice_max,1,0,1,0.0
all_avgs,0,1,0,0.0
all_dead,0,1,0,0.0
all_elements,0,1,0,0.0
all_eq_6,0,1,0,0.0
all_heroes,0,1,0,0.0
all_letters,0,1,0,0.0
all_ones,0,1,0,0.0
all_partitions,0,1,0,0.0
all_tables,0,1,0,0.0
all_vals,0,1,0,0.0
allb,1,0,1,0.0
alld,1,0,1,0.0
alloc,1,0,1,0.0
alloc_map,0,1,0,0.0
almost_right,0,1,0,0.0
almost_satisfied,0,1,0,0.0
alpha,2,2,2,0.0
amazing_count,0,1,0,0.0
ambiguous,1,0,1,0.0
amounts,0,1,0,0.0
amplifying,0,1,0,0.0
amulet,0,1,0,0.0
an,5,0,5,0.0
analyze,1,0,1,0.0
angle_from_centroid,0,1,0,0.0
angle_rad,0,1,0,0.0
angles,1,1,1,0.0
anna_pos,0,2,0,0.0
ans0,1,0,1,0.0
ans_cost,0,1,0,0.0
ans_i,0,1,0,0.0
ans_j,0,1,0,0.0
ans_l,0,2,0,0.0
ans_len,0,1,0,0.0
ans_path,0,1,0,0.0
ans_r,0,2,0,0.0
answer_len,1,0,1,0.0
anton_wins,0,1,0,0.0
ap1,1,0,1,0.0
ap2,1,0,1,0.0
apples,1,1,1,0.0
archive_words,0,1,0,0.0
area2,0,1,0,0.0
argmax,1,0,1,0.0
armor_def,0,1,0,0.0
armors,0,1,0,0.0
arr_set,0,1,0,0.0
arr_sorted,0,1,0,0.0
arrivals,0,2,0,0.0
as_,1,0,1,0.0
ascending,0,1,0,0.0
ascii_lowercase,0,2,0,0.0
asize,0,1,0,0.0
ask,2,0,2,0.0
ask_row,0,1,0,0.0
asked,0,1,0,0.0
assignment,1,2,1,0.0
assignments,0,3,0,0.0
ast,0,1,0,0.0
ast_sub,0,1,0,0.0
at1,1,0,1,0.0
at2,1,0,1,0.0
at_count,0,1,0,0.0
at_pos,0,1,0,0.0
atan2,1,0,1,0.0
atk,0,1,0,0.0
attach_node,0,2,0,0.0
attach_point,0,1,0,0.0
attacked_cells,0,1,0,0.0
attacker,1,0,1,0.0
attempt,1,0,1,0.0
attempts,0,1,0,0.0
audio,1,1,1,0.0
audio_lang,0,1,0,0.0
available_pairs,0,1,0,0.0
available_time,0,1,0,0.0
average,0,2,0,0.0
ayrat,1,0,1,0.0
b1_bad,0,1,0,0.0
b1_min,0,1,0,0.0
b2,2,6,2,0.0
b2_min,0,1,0,0.0
b3,0,1,0,0.0
b_arr,0,1,0,0.0
b_candidates,0,1,0,0.0
b_dec,0,1,0,0.0
b_digit,0,1,0,0.0
b_end,0,1,0,0.0
b_has_one,0,1,0,0.0
b_l,0,1,0,0.0
b_letter_increase,0,1,0,0.0
b_list,0,2,0,0.0
b_next,0,1,0,0.0
b_ordered_by_a,1,0,1,0.0
b_prev,0,1,0,0.0
b_r,0,2,0,0.0
b_removed,0,1,0,0.0
b_row,0,1,0,0.0
b_saving,0,1,0,0.0
b_set,0,1,0,0.0
b_sorted,1,0,1,0.0
b_sorted_asc,0,1,0,0.0
b_sorted_desc,0,1,0,0.0
b_start,0,1,0,0.0
b_str,0,2,0,0.0
b_wo_zero,0,1,0,0.0
back,0,1,0,0.0
back_cmd,0,1,0,0.0
back_colors,0,1,0,0.0
back_pos,0,1,0,0.0
backtrack_hour,0,1,0,0.0
backtrack_minute,0,1,0,0.0
backward,1,1,1,0.0
backward_distance,0,1,0,0.0
badIdx,1,0,1,0.0
bag,0,1,0,0.0
bags,0,1,0,0.0
baked_first_oven_d,0,1,0,0.0
baked_two_ovens,0,1,0,0.0
balance,1,1,1,0.0
bananas,0,1,0,0.0
banknotes_positions,0,1,0,0.0
base7_len,0,1,0,0.0
baseConvert,1,0,1,0.0
base_len,1,0,1,0.0
base_n,1,0,1,0.0
base_name,0,2,0,0.0
base_pattern,0,1,0,0.0
base_pattern_with_ones,0,1,0,0.0
base_positions,0,1,0,0.0
base_ptr,0,1,0,0.0
base_sales,0,1,0,0.0
base_start,0,1,0,0.0
basis,0,1,0,0.0
basket,0,1,0,0.0
begin_positions,0,1,0,0.0
bessie,0,2,0,0.0
bessie_reachable,0,1,0,0.0
bessie_states,0,1,0,0.0
best_area,0,1,0,0.0
best_attempts,0,1,0,0.0
best_c,0,1,0,0.0
best_catamarans,0,1,0,0.0
best_char,1,1,1,0.0
best_chars,1,0,1,0.0
best_cost,1,3,1,0.0
best_costs,1,0,1,0.0
best_count,0,1,0,0.0
best_diff,0,2,0,0.0
best_found,0,1,0,0.0
best_frogs,1,0,1,0.0
best_h,0,1,0,0.0
best_ind,1,0,1,0.0
best_k,0,2,0,0.0
best_kayaks,0,1,0,0.0
best_left,0,1,0,0.0
best_movie,0,1,0,0.0
best_p,0,1,0,0.0
best_path,0,1,0,0.0
best_perms,1,0,1,0.0
best_place,0,1,0,0.0
best_point,0,1,0,0.0
best_pos,0,1,0,0.0
best_problem_index,0,1,0,0.0
best_r,0,1,0,0.0
best_smash,1,0,1,0.0
best_solution,0,1,0,0.0
best_stolen,0,1,0,0.0
best_time,1,2,1,0.0
best_total,0,1,0,0.0
best_w,0,1,0,0.0
better,0,1,0,0.0
between_letters,0,1,0,0.0
bf,0,1,0,0.0
bfs,8,7,8,0.0
bi,2,7,2,0.0
biceps,0,1,0,0.0
big_set,0,1,0,0.0
bij,0,1,0,0.0
bin_list,0,1,0,0.0
bin_str,0,1,0,0.0
binary_search_left,0,1,0,0.0
binary_search_right,0,1,0,0.0
binl,1,0,1,0.0
bisect_right,1,2,1,0.0
bit_i,0,1,0,0.0
bit_j,0,1,0,0.0
bit_pos,1,0,1,0.0
bitcount,0,1,0,0.0
bitmask,0,1,0,0.0
bitp,0,1,0,0.0
bitq,0,1,0,0.0
bj,0,2,0,0.0
bk,0,1,0,0.0
bk_pos,0,1,0,0.0
black_cells_count,0,1,0,0.0
black_cost,0,1,0,0.0
black_rows,0,1,0,0.0
black_squares_on_layer,0,1,0,0.0
blen,0,1,0,0.0
blk,0,1,0,0.0
block_count,0,1,0,0.0
block_vol,0,1,0,0.0
blocked_A,0,1,0,0.0
blocked_op1,0,1,0,0.0
blocked_op1_added,0,1,0,0.0
blocker,1,0,1,0.0
blockers,1,1,1,0.0
blocks_sorted,0,1,0,0.0
blue_last,0,1,0,0.0
board1,1,0,1,0.0
board2,1,0,1,0.0
bob,1,1,1,0.0
bobCnt,1,0,1,0.0
bobSpend,1,0,1,0.0
bob_max,1,0,1,0.0
body,1,0,1,0.0
bone_pos,0,1,0,0.0
bonus,0,2,0,0.0
bonus_pos,1,0,1,0.0
bonuses,0,1,0,0.0
book_id,2,0,2,0.0
book_to_record,1,0,1,0.0
book_to_remove,0,1,0,0.0
border_edges,0,1,0,0.0
boring_substrings,0,1,0,0.0
both,0,1,0,0.0
both_used,0,1,0,0.0
bottle,0,1,0,0.0
bottles,1,2,1,0.0
bottom_chars,0,1,0,0.0
bottom_row,0,2,0,0.0
boy_f,0,1,0,0.0
boys,0,1,0,0.0
bp1,1,0,1,0.0
bp2,1,0,1,0.0
bpm,0,1,0,0.0
br,1,0,1,0.0
bracket,0,1,0,0.0
brackets,1,0,1,0.0
brand_new,1,0,1,0.0
breakfast_offset,0,1,0,0.0
brothers,0,1,0,0.0
bt1,1,0,1,0.0
bt2,1,0,1,0.0
buffer,0,1,0,0.0
build_answer,0,1,0,0.0
build_full_matrix,0,1,0,0.0
build_graph,0,1,0,0.0
build_output,0,1,0,0.0
build_suffix_array,0,1,0,0.0
build_tower,0,1,0,0.0
bulbState,1,0,1,0.0
bulls_and_cows,0,3,0,0.0
busDist,0,1,0,0.0
bus_end,0,1,0,0.0
bus_game,0,1,0,0.0
bus_pos,0,2,0,0.0
bus_start,0,1,0,0.0
buses_no_comp,0,1,0,0.0
busy_until,0,1,0,0.0
buttons,1,1,1,0.0
buy_day,0,1,0,0.0
buy_items,0,1,0,0.0
buyer,0,1,0,0.0
c0,2,4,2,0.0
c10,1,0,1,0.0
c3,1,1,1,0.0
c4,0,1,0,0.0
c_digit,0,1,0,0.0
c_dir,0,1,0,0.0
c_end,0,1,0,0.0
c_fixed,0,1,0,0.0
c_i_k,0,1,0,0.0
c_in_initial,0,1,0,0.0
c_k_j_row,0,1,0,0.0
c_left,0,1,0,0.0
c_needed,0,1,0,0.0
c_parity,0,1,0,0.0
c_pos,0,1,0,0.0
c_prime,1,0,1,0.0
c_removed,0,1,0,0.0
c_right,0,1,0,0.0
c_start,0,1,0,0.0
c_t,0,1,0,0.0
c_type,0,1,0,0.0
cablecars_needed,0,1,0,0.0
cakes_baked,0,1,0,0.0
calc_lcp,1,0,1,0.0
call,0,1,0,0.0
call_types,0,1,0,0.0
calls,0,1,0,0.0
camels,0,1,0,0.0
can2,1,0,1,0.0
can3,1,0,1,0.0
can_add,0,1,0,0.0
can_assign,0,1,0,0.0
can_catch_segment,0,1,0,0.0
can_contest,0,1,0,0.0
can_cover,0,1,0,0.0
can_escape,0,3,0,0.0
can_finish,0,1,0,0.0
can_fit,0,2,0,0.0
can_fix_row,0,1,0,0.0
can_form,0,2,0,0.0
can_form_p,0,2,0,0.0
can_hack,0,1,0,0.0
can_hold,0,1,0,0.0
can_live,0,1,0,0.0
can_make_proper_chessboard,0,1,0,0.0
can_meet_in_time,0,1,0,0.0
can_park,0,1,0,0.0
can_place_1x2,0,1,0,0.0
can_place_2x1,0,1,0,0.0
can_place_2x2,0,1,0,0.0
can_rearrange,0,2,0,0.0
can_reconstruct,0,1,0,0.0
can_remove,0,1,0,0.0
can_remove_parens,0,1,0,0.0
can_sport,0,1,0,0.0
can_use_op1,0,1,0,0.0
can_use_op2,0,1,0,0.0
can_walk,0,1,0,0.0
can_write,0,1,0,0.0
cancel,0,1,0,0.0
cand,0,4,0,0.0
cand_list,0,1,0,0.0
cand_masks,0,1,0,0.0
cand_men,0,1,0,0.0
cand_r,0,1,0,0.0
cand_women,0,1,0,0.0
candidate_area,0,1,0,0.0
candidate_h,0,1,0,0.0
candidate_indices,0,1,0,0.0
candidate_max_len,0,1,0,0.0
candidate_min_substrings,0,1,0,0.0
candidate_names,0,1,0,0.0
candidate_num,0,1,0,0.0
candidate_w,0,1,0,0.0
candidates_list,0,1,0,0.0
candidates_lists,0,1,0,0.0
cands,0,1,0,0.0
canonical,0,1,0,0.0
canonical_form,0,1,0,0.0
canuse,1,0,1,0.0
captain,1,0,1,0.0
capture_time,0,1,0,0.0
car_positions,0,1,0,0.0
car_price,0,1,0,0.0
card_lower,1,0,1,0.0
card_upper,1,0,1,0.0
cards_points,0,1,0,0.0
cards_with_indices,0,1,0,0.0
cards_with_moves,0,1,0,0.0
cards_without_moves,0,1,0,0.0
carry_count,0,1,0,0.0
