variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
y_turns,0,0,1,inf
years,0,2,1,inf
yj,0,4,2,inf
yz,0,0,1,inf
zero_blocks,0,1,1,inf
zero_blocks_needed,0,0,1,inf
zero_count,0,3,3,inf
zero_indices,0,1,1,inf
zero_pos,0,0,2,inf
valid,1,43,25,24.0
remaining,1,36,22,21.0
parts,2,61,38,18.0
candidates,1,28,12,11.0
ptr,1,18,12,11.0
current,8,140,93,10.625
heap,1,15,10,9.0
max_count,1,8,10,9.0
total,12,137,107,7.916667
available,1,17,8,7.0
matrix,1,9,8,7.0
max_len,2,19,16,7.0
max_val,1,12,8,7.0
cycle,1,6,7,6.0
min_val,1,12,7,6.0
ny,1,6,7,6.0
steps,2,14,14,6.0
times,1,5,7,6.0
vowels,1,7,7,6.0
words,1,12,7,6.0
char,3,24,20,5.666667
idx,10,65,61,5.1
components,1,4,6,5.0
candidate,2,12,11,4.5
edges,2,12,11,4.5
factors,1,10,5,4.0
is_valid,1,3,5,4.0
suffix,1,7,5,4.0
team,1,6,5,4.0
total_cost,1,4,5,4.0
grid,6,39,28,3.666667
found,6,49,27,3.5
groups,2,12,9,3.5
indices,2,4,9,3.5
rem,2,22,9,3.5
float,16,106,70,3.375
prev,6,21,26,3.333333
right,11,51,47,3.272727
parent,4,20,17,3.25
bi,2,13,8,3.0
bits,1,5,4,3.0
cards,1,3,4,3.0
city,1,0,4,3.0
columns,1,3,4,3.0
common,1,6,4,3.0
comp,1,5,4,3.0
component,1,6,4,3.0
cross,1,6,4,3.0
current_pos,1,5,4,3.0
initial,1,3,4,3.0
nx,2,6,8,3.0
original,1,3,4,3.0
positions,1,9,4,3.0
ratio,1,4,4,3.0
term,1,11,4,3.0
unique,1,10,4,3.0
distance,3,12,11,2.666667
row,14,52,50,2.571429
MOD,4,25,14,2.5
ai,6,28,21,2.5
data,8,10,28,2.5
op,2,15,7,2.5
possible,6,35,21,2.5
root,2,9,7,2.5
_,108,399,372,2.444444
diff,8,21,27,2.375
__,3,8,10,2.333333
left,15,52,50,2.333333
dx,7,32,23,2.285714
dy,8,32,26,2.25
start,13,38,41,2.153846
angle,1,3,3,2.0
area,3,11,9,2.0
base,5,12,15,2.0
best_cost,1,1,3,2.0
best_time,1,2,3,2.0
carry,1,3,3,2.0
child,1,5,3,2.0
combinations,1,2,3,2.0
digit,2,4,6,2.0
direction,1,6,3,2.0
divisors,2,7,6,2.0
dz,1,1,3,2.0
end,8,18,24,2.0
get_divisors,1,3,3,2.0
items,1,3,3,2.0
min_changes,1,4,3,2.0
min_days,1,1,3,2.0
move,2,4,6,2.0
msg,1,2,3,2.0
multiple,1,0,3,2.0
part,2,10,6,2.0
position,1,1,3,2.0
queries,1,4,3,2.0
rest,1,7,3,2.0
side,1,3,3,2.0
sieve,1,3,3,2.0
square,1,0,3,2.0
teams,1,4,3,2.0
typ,1,4,3,2.0
used,3,5,9,2.0
all,6,16,17,1.833333
target,6,30,17,1.833333
node,5,22,14,1.8
adj,4,35,11,1.75
word,4,13,11,1.75
length,9,19,24,1.666667
primes,3,11,8,1.666667
queue,8,31,21,1.625
visited,15,44,39,1.6
defaultdict,12,49,31,1.583333
counts,4,16,10,1.5
days,2,9,5,1.5
min_cost,2,10,5,1.5
path,4,16,10,1.5
power,2,5,5,1.5
rank,2,3,5,1.5
segments,2,5,5,1.5
xi,2,22,5,1.5
result,45,111,110,1.444444
high,7,34,17,1.428571
deque,13,52,31,1.384615
color,6,14,14,1.333333
count,51,147,119,1.333333
mid,18,45,42,1.333333
order,3,7,7,1.333333
heapq,4,16,9,1.25
seen,4,10,9,1.25
points,6,25,13,1.166667
low,8,34,17,1.125
IndexError,1,0,2,1.0
ValueError,1,0,2,1.0
action,1,1,2,1.0
angles,1,1,2,1.0
assignment,1,1,2,1.0
b_i,1,2,2,1.0
bit,1,1,2,1.0
book,1,2,2,1.0
bottom,1,0,2,1.0
case1,1,3,2,1.0
case2,1,3,2,1.0
cnt1,1,2,2,1.0
cnt2,1,1,2,1.0
compare,1,0,2,1.0
curr,2,2,4,1.0
cut,1,1,2,1.0
cx,1,2,2,1.0
cy,1,2,2,1.0
d3,1,3,2,1.0
date,1,1,2,1.0
degrees,1,6,2,1.0
devices,1,2,2,1.0
diffs,1,1,2,1.0
door,1,1,2,1.0
dot,1,0,2,1.0
ending,1,2,2,1.0
file,1,0,2,1.0
folders,1,2,2,1.0
freq1,1,0,2,1.0
freq2,1,0,2,1.0
friends,1,4,2,1.0
gap,1,4,2,1.0
girl,1,1,2,1.0
guess,2,2,4,1.0
heights,1,5,2,1.0
horizontal,1,4,2,1.0
intersection,1,0,2,1.0
interval,1,6,2,1.0
isqrt,1,0,2,1.0
keep,1,0,2,1.0
lcm,3,6,6,1.0
len1,1,0,2,1.0
len2,1,0,2,1.0
marks,1,3,2,1.0
matches,1,2,2,1.0
max_liking,1,0,2,1.0
max_streak,1,1,2,1.0
memory,1,0,2,1.0
message,1,2,2,1.0
minutes,1,0,2,1.0
month,2,2,4,1.0
new_total,1,1,2,1.0
nodes,1,0,2,1.0
ns,1,1,2,1.0
num,30,88,60,1.0
pa,1,0,2,1.0
params,1,0,2,1.0
period,1,2,2,1.0
permutation,1,1,2,1.0
phase,1,0,2,1.0
pos1,1,1,2,1.0
pos2,1,0,2,1.0
prime,1,1,2,1.0
response,1,0,2,1.0
results,3,2,6,1.0
room,1,1,2,1.0
rx,1,3,2,1.0
safe,1,2,2,1.0
shift,1,3,2,1.0
sign_a,1,0,2,1.0
sign_b,1,0,2,1.0
sock,1,1,2,1.0
squares,1,1,2,1.0
status,1,1,2,1.0
step,5,11,10,1.0
tags,1,2,2,1.0
ti,3,19,6,1.0
total_steps,1,0,2,1.0
types,1,2,2,1.0
vertical,1,4,2,1.0
vp,1,3,2,1.0
vs,1,2,2,1.0
weight,1,0,2,1.0
wp,1,1,2,1.0
xor,1,1,2,1.0
yi,1,12,2,1.0
dp,12,33,23,0.916667
exit,57,138,109,0.912281
col,8,10,15,0.875
bisect,7,26,13,0.857143
is_prime,5,8,9,0.8
stack,10,20,18,0.8
any,4,7,7,0.75
find,4,7,7,0.75
mask,4,8,7,0.75
pairs,4,6,7,0.75
pos,23,49,40,0.73913
__name__,116,89,200,0.724138
digits,7,15,12,0.714286
name,10,20,17,0.7
depth,3,3,5,0.666667
elem,3,0,5,0.666667
py,3,4,5,0.666667
state,3,6,5,0.666667
y2,15,25,25,0.666667
cost,8,17,13,0.625
main,103,91,166,0.61165
day,5,7,8,0.6
sys,106,145,165,0.556604
E,2,3,3,0.5
bulls,2,3,3,0.5
ci,2,11,3,0.5
code,2,0,3,0.5
costs,2,2,3,0.5
cows,2,3,3,0.5
d0,2,2,3,0.5
dr,2,3,3,0.5
event,2,2,3,0.5
events,2,6,3,0.5
factor,2,2,3,0.5
lengths,2,3,3,0.5
lower,4,10,6,0.5
ones,2,3,3,0.5
px,4,4,6,0.5
rotate,2,1,3,0.5
si,2,1,3,0.5
sign,4,4,6,0.5
stars,2,2,3,0.5
text,4,6,6,0.5
time,10,15,15,0.5
token,2,4,3,0.5
tree,2,0,3,0.5
type,2,0,3,0.5
math,27,66,40,0.481481
y1,19,24,28,0.473684
x2,18,30,26,0.444444
gcd,12,5,17,0.416667
names,5,7,7,0.4
upper,5,9,7,0.4
reversed,18,22,25,0.388889
pow,16,17,22,0.375
c2,6,9,8,0.333333
changes,3,1,4,0.333333
divmod,3,0,4,0.333333
ni,3,3,4,0.333333
rows,3,7,4,0.333333
solver,3,0,4,0.333333
tokens,3,6,4,0.333333
map,599,818,791,0.320534
x1,23,29,30,0.304348
itertools,7,13,9,0.285714
moves,4,4,5,0.25
size,12,12,15,0.25
set,102,152,125,0.22549
graph,9,2,11,0.222222
INF,5,8,6,0.2
delta,5,23,6,0.2
pair,5,11,6,0.2
mod,11,14,13,0.181818
line,25,35,29,0.16
p1,7,4,8,0.142857
p2,7,4,8,0.142857
u,52,56,59,0.134615
list,370,449,419,0.132432
d2,8,10,9,0.125
best,9,5,10,0.111111
d1,9,10,10,0.111111
Counter,10,15,11,0.1
key,10,12,11,0.1
n,830,949,909,0.095181
temp,15,9,16,0.066667
c,203,220,214,0.054187
sorted,76,79,80,0.052632
sum,98,92,103,0.05102
print,1178,1212,1202,0.020374
int,1080,1087,1087,0.006481
ABs,1,0,1,0.0
ABx,0,1,0,0.0
ABy,0,1,0,0.0
ADD,1,0,1,0.0
ANS,1,0,1,0.0
ANY,1,0,1,0.0
A_max,0,1,0,0.0
A_min,0,1,0,0.0
A_mod,0,1,0,0.0
Ans,1,0,1,0.0
B2N,1,0,1,0.0
B2P,1,0,1,0.0
BCx,0,1,0,0.0
BCy,0,1,0,0.0
BFS,1,0,1,0.0
BITS,1,0,1,0.0
B_candidates,0,1,0,0.0
B_max,0,1,0,0.0
B_min,0,1,0,0.0
B_mod,0,1,0,0.0
Bracket,1,0,1,0.0
CM,1,0,1,0.0
C_mask,0,1,0,0.0
Child,1,0,1,0.0
DOHERA,1,0,1,0.0
DP,0,1,0,0.0
DSU,0,1,0,0.0
D_alan,0,1,0,0.0
D_bob,0,1,0,0.0
EOFError,2,0,2,0.0
E_v,0,1,0,0.0
F_available,0,1,0,0.0
Form,1,0,1,0.0
G_EVEN,1,0,1,0.0
G_ODD,1,0,1,0.0
Gcd,1,0,1,0.0
Gen_lucky,1,0,1,0.0
House,1,0,1,0.0
K_mod,0,1,0,0.0
L1,1,0,1,0.0
L2,1,0,1,0.0
LATIN,1,0,1,0.0
Lcm,1,0,1,0.0
Lucky,1,0,1,0.0
MAXN,1,0,1,0.0
MAX_DIST,1,0,1,0.0
MAX_TEMP,0,1,0,0.0
MAX_WEIGHT,1,0,1,0.0
MOD2,0,1,0,0.0
Main,2,0,2,0.0
Mem,1,0,1,0.0
Min,1,0,1,0.0
Ms,0,1,0,0.0
NAMES,1,0,1,0.0
Node,0,1,0,0.0
OP_BIT,1,0,1,0.0
P,5,6,5,0.0
P1,0,1,0,0.0
P2,0,1,0,0.0
P3,0,1,0,0.0
PS2,1,0,1,0.0
Player,1,0,1,0.0
Point,0,1,0,0.0
Prev,1,0,1,0.0
Px,0,1,0,0.0
Py,0,1,0,0.0
Pz,0,1,0,0.0
R1_corners,0,1,0,0.0
R1_edge,0,1,0,0.0
R1_edges,0,1,0,0.0
R2_corners,0,1,0,0.0
R2_line,0,1,0,0.0
R2_lines,0,1,0,0.0
R_mask,0,1,0,0.0
Racer,1,0,1,0.0
Record,1,0,1,0.0
Si,1,0,1,0.0
Sj,0,1,0,0.0
Solve,1,0,1,0.0
Span,1,0,1,0.0
Substring,0,1,0,0.0
T1,0,1,0,0.0
T2,0,1,0,0.0
T_power,0,1,0,0.0
Target,1,0,1,0.0
Task,1,0,1,0.0
Term,1,0,1,0.0
Tf,1,0,1,0.0
Ti,0,1,0,0.0
Tier,1,0,1,0.0
Tp,1,0,1,0.0
UNSAFE_AFTER,1,0,1,0.0
UNSAFE_BEFORE,1,0,1,0.0
USB,1,0,1,0.0
UnionFind,0,1,0,0.0
V,5,1,5,0.0
V0,0,1,0,0.0
Vector,1,0,1,0.0
W_total,0,1,0,0.0
X1,1,0,1,0.0
X2,1,0,1,0.0
Xy,1,0,1,0.0
Y_candidate,0,1,0,0.0
Y_s,0,1,0,0.0
Z,1,0,1,0.0
_t,1,0,1,0.0
a1,8,10,8,0.0
a12,0,1,0,0.0
a13,0,1,0,0.0
a14,0,1,0,0.0
a2,7,6,7,0.0
a23,0,1,0,0.0
a24,0,1,0,0.0
a34,0,1,0,0.0
aL,1,0,1,0.0
aM,1,0,1,0.0
a_R,0,1,0,0.0
a_adj,0,1,0,0.0
a_atk,0,1,0,0.0
a_blocked,0,1,0,0.0
a_c_e,0,1,0,0.0
a_candidate,0,1,0,0.0
a_color,0,1,0,0.0
a_cost,0,2,0,0.0
a_count,2,2,2,0.0
a_counts,0,1,0,0.0
a_cubed,0,1,0,0.0
a_d,0,1,0,0.0
a_def,0,1,0,0.0
a_diff,0,1,0,0.0
a_edge,0,1,0,0.0
a_entry,0,1,0,0.0
a_floor,0,1,0,0.0
a_found,0,1,0,0.0
a_glad,0,1,0,0.0
a_hdd,0,1,0,0.0
a_idx,0,2,0,0.0
a_int,0,1,0,0.0
a_j,0,2,0,0.0
a_k,0,1,0,0.0
a_lim,0,1,0,0.0
a_min,0,2,0,0.0
a_minus_bd,0,1,0,0.0
a_mod,0,1,0,0.0
a_mod_3,1,0,1,0.0
a_non_zero,0,1,0,0.0
a_p,0,1,0,0.0
a_p_min,0,1,0,0.0
a_pairs,0,1,0,0.0
a_phy,0,1,0,0.0
a_prev,0,1,0,0.0
a_prev_a,0,1,0,0.0
a_prev_o,0,1,0,0.0
a_prime,0,2,0,0.0
a_proc,0,1,0,0.0
a_ptr,0,1,0,0.0
a_ram,0,1,0,0.0
a_rank,0,1,0,0.0
a_res,0,1,0,0.0
a_save,0,1,0,0.0
a_sent,0,1,0,0.0
a_speed,0,1,0,0.0
a_string,1,0,1,0.0
a_sub,0,1,0,0.0
a_team,0,1,0,0.0
a_ternary,0,1,0,0.0
a_time,0,1,0,0.0
a_top,0,1,0,0.0
a_u,0,1,0,0.0
a_used,0,2,0,0.0
aaa,1,0,1,0.0
ab_squared,0,1,0,0.0
abbr,0,2,0,0.0
abbrev,0,1,0,0.0
abs,57,58,57,0.0
abs_m,0,1,0,0.0
abx,0,2,0,0.0
aby,0,2,0,0.0
accumulate_a,0,1,0,0.0
act,0,1,0,0.0
actions,1,1,1,0.0
active_power,0,1,0,0.0
actors,0,1,0,0.0
actual,0,1,0,0.0
actual_bulls,0,1,0,0.0
actual_cows,0,1,0,0.0
actual_lower,0,1,0,0.0
actual_move,0,1,0,0.0
actual_roots,0,1,0,0.0
actual_upper,0,1,0,0.0
ad,1,0,1,0.0
add,5,5,5,0.0
add_glad,0,1,0,0.0
add_glad_weapon,0,1,0,0.0
add_hist,0,1,0,0.0
add_incr,0,1,0,0.0
add_len,1,0,1,0.0
add_phy,0,1,0,0.0
add_phy_orb,0,1,0,0.0
add_point,0,1,0,0.0
add_sent,0,1,0,0.0
add_sent_armor,0,1,0,0.0
add_time,0,1,0,0.0
adder,1,0,1,0.0
adding,1,0,1,0.0
additional,0,3,0,0.0
addr,0,1,0,0.0
adil_save,0,1,0,0.0
adjList,1,0,1,0.0
adj_dict,1,0,1,0.0
adj_sum,0,1,0,0.0
adjacency,0,1,0,0.0
adjacency_list,1,0,1,0.0
adjacent,0,1,0,0.0
adjacents,0,1,0,0.0
after,1,2,1,0.0
after_glass,0,1,0,0.0
age,0,1,0,0.0
ai_to_parity,0,1,0,0.0
aibj,0,1,0,0.0
aij,0,1,0,0.0
al_num,1,0,1,0.0
alcohol_drinks,0,1,0,0.0
alias_name,1,0,1,0.0
alice,1,0,1,0.0
aliceCnt,1,0,1,0.0
aliceSpend,1,0,1,0.0
alice_max,1,0,1,0.0
align_left,0,1,0,0.0
alist,1,0,1,0.0
allBlackCount,1,0,1,0.0
all_a,0,1,0,0.0
all_bad,0,1,0,0.0
all_candidates,0,1,0,0.0
all_case,0,1,0,0.0
all_counts,0,1,0,0.0
all_down,0,1,0,0.0
all_even,0,1,0,0.0
all_letters,0,1,0,0.0
all_ok,0,1,0,0.0
all_one,0,2,0,0.0
all_pairs,0,1,0,0.0
all_remainders_valid,0,1,0,0.0
all_res,0,1,0,0.0
all_residents,0,1,0,0.0
all_up,0,1,0,0.0
all_x,0,1,0,0.0
all_zero,0,2,0,0.0
allb,1,0,1,0.0
alld,1,0,1,0.0
alloc,1,0,1,0.0
allocated,0,1,0,0.0
allocated_id,0,1,0,0.0
allowed,0,2,0,0.0
allowed_activities,0,1,0,0.0
allowed_chars,0,1,0,0.0
almost,0,1,0,0.0
alpha,2,1,2,0.0
als,1,0,1,0.0
ambiguity,0,1,0,0.0
amin,1,0,1,0.0
amps,0,1,0,0.0
amulet,0,1,0,0.0
amulets,0,1,0,0.0
ancestors,1,0,1,0.0
angle_deg,0,1,0,0.0
ans2,1,0,1,0.0
ans_p,0,1,0,0.0
answers,0,1,0,0.0
ap,2,0,2,0.0
apartment,0,1,0,0.0
apples,1,0,1,0.0
apx,0,2,0,0.0
apy,0,2,0,0.0
ara,2,0,2,0.0
archive,0,1,0,0.0
area1,0,1,0,0.0
area2,0,1,0,0.0
armor,0,1,0,0.0
armor_cap,0,1,0,0.0
armor_final,0,1,0,0.0
armor_final_names,0,1,0,0.0
armor_res_set,0,1,0,0.0
armor_residents,0,1,0,0.0
array_element,0,1,0,0.0
asCost,1,0,1,0.0
ask,2,0,2,0.0
assign,1,0,1,0.0
assigned,1,4,1,0.0
assignments,0,1,0,0.0
asum,1,0,1,0.0
atan2,1,0,1,0.0
atk,0,1,0,0.0
attach_node,0,1,0,0.0
attach_to,0,1,0,0.0
attacked,0,1,0,0.0
attacker,1,0,1,0.0
attempt,1,0,1,0.0
audio,1,0,1,0.0
avail,0,1,0,0.0
available_glad,0,1,0,0.0
available_non_favorite,0,1,0,0.0
available_phy,0,1,0,0.0
available_sent,0,1,0,0.0
available_time,0,1,0,0.0
avg,2,2,2,0.0
avg_min,0,1,0,0.0
avg_min_total,0,1,0,0.0
ax_dist,0,1,0,0.0
axis,0,1,0,0.0
ay,3,5,3,0.0
ayrat,1,0,1,0.0
b1,4,5,4,0.0
b2,2,2,2,0.0
bL,1,0,1,0.0
b_color,0,1,0,0.0
b_cost,0,1,0,0.0
b_counts,0,1,0,0.0
b_d,0,1,0,0.0
b_double,0,1,0,0.0
b_edge,0,1,0,0.0
b_entry,0,1,0,0.0
b_floor,0,1,0,0.0
b_hdd,0,1,0,0.0
b_int,0,1,0,0.0
b_j,0,1,0,0.0
b_list,0,5,0,0.0
b_max,0,2,0,0.0
b_min,0,1,0,0.0
b_mod,0,1,0,0.0
b_next,0,1,0,0.0
b_next_list,0,1,0,0.0
b_non_zero,0,1,0,0.0
b_p,0,1,0,0.0
b_p_min,0,1,0,0.0
b_part,0,2,0,0.0
b_prime,0,1,0,0.0
b_proc,0,1,0,0.0
b_ram,0,1,0,0.0
b_save,0,1,0,0.0
b_speed,0,1,0,0.0
b_sq,0,1,0,0.0
b_sub,0,1,0,0.0
b_sum,0,1,0,0.0
b_team,0,1,0,0.0
b_ternary,0,1,0,0.0
b_time,0,1,0,0.0
b_used,0,1,0,0.0
back,0,1,0,0.0
back_counts,0,1,0,0.0
backtrack,0,1,0,0.0
balance,1,1,1,0.0
banknotes,0,1,0,0.0
base_len,1,0,1,0.0
base_n,1,0,1,0.0
base_speed,1,0,1,0.0
base_type,1,0,1,0.0
base_year,0,1,0,0.0
batch_size,0,1,0,0.0
batches1,0,1,0,0.0
batches_after,0,1,0,0.0
bc_sign,0,1,0,0.0
be,1,0,1,0.0
bench,0,1,0,0.0
bera_save,0,1,0,0.0
bessie_lines,0,1,0,0.0
bessie_state,0,2,0,0.0
bestVal,1,0,1,0.0
best_ai,0,1,0,0.0
best_armor,0,1,0,0.0
best_assign,0,1,0,0.0
best_audio,0,1,0,0.0
best_bj,0,1,0,0.0
best_block,0,1,0,0.0
best_candidate,0,1,0,0.0
best_case_points,0,1,0,0.0
best_char,1,0,1,0.0
best_chars,1,0,1,0.0
best_ci,0,1,0,0.0
best_costs,1,0,1,0.0
best_d,0,2,0,0.0
best_deviation,0,1,0,0.0
best_dmg,0,1,0,0.0
best_frogs,1,0,1,0.0
best_gain,0,1,0,0.0
best_hh,0,1,0,0.0
best_i_for_j,0,1,0,0.0
best_idx,0,1,0,0.0
best_left,0,1,0,0.0
best_mm,0,1,0,0.0
best_n,0,1,0,0.0
best_names,0,1,0,0.0
best_num,0,1,0,0.0
best_orb,0,1,0,0.0
best_pos,0,4,0,0.0
best_positions,0,2,0,0.0
best_prev,0,1,0,0.0
best_prog,0,1,0,0.0
best_racers,0,1,0,0.0
best_ranking,1,0,1,0.0
best_right,0,1,0,0.0
best_sequence,0,1,0,0.0
best_smash,1,0,1,0.0
best_sport,0,1,0,0.0
best_sub,0,1,0,0.0
best_subset,0,1,0,0.0
best_sum,0,1,0,0.0
best_t,0,1,0,0.0
best_total,0,4,0,0.0
best_weapon,0,1,0,0.0
best_x,0,4,0,0.0
best_yl,0,1,0,0.0
best_yr,0,1,0,0.0
bf_code,0,1,0,0.0
bigest,1,0,1,0.0
bij,0,1,0,0.0
bijous,0,1,0,0.0
bin_str,0,1,0,0.0
binary_str,0,1,0,0.0
binary_to_digit,0,1,0,0.0
binl,1,0,1,0.0
bisect_right,1,0,1,0.0
bit_length,0,1,0,0.0
bit_pos,1,0,1,0.0
bj_idx,0,1,0,0.0
bk,0,1,0,0.0
bk_pos,0,1,0,0.0
bk_x,0,1,0,0.0
bk_y,0,1,0,0.0
black,0,2,0,0.0
black_positions,0,1,0,0.0
block,0,3,0,0.0
block_start,0,1,0,0.0
blocker,1,0,1,0.0
blocks1,0,1,0,0.0
blocks2,0,1,0,0.0
board1,1,0,1,0.0
board2,1,0,1,0.0
bob,1,0,1,0.0
bobCnt,1,0,1,0.0
bobSpend,1,0,1,0.0
bob_max,1,0,1,0.0
bombs,1,0,1,0.0
bone_pos,0,1,0,0.0
bonus,0,1,0,0.0
bonus_pos,1,0,1,0.0
book_to_record,1,0,1,0.0
booked,0,1,0,0.0
books,3,1,3,0.0
both,0,1,0,0.0
both_counts,0,1,0,0.0
both_save,0,1,0,0.0
bottle,0,1,0,0.0
bottle_assignments,0,1,0,0.0
bottle_usage,0,1,0,0.0
bottles,1,2,1,0.0
bought,0,2,0,0.0
bound1,1,0,1,0.0
bound2,1,0,1,0.0
bounds,1,0,1,0.0
box_bottom,1,0,1,0.0
box_locations,0,1,0,0.0
boxes,1,1,1,0.0
boy,1,0,1,0.0
brackets,1,0,1,0.0
branch_start,0,1,0,0.0
break_time,0,1,0,0.0
breaktime,1,0,1,0.0
bsCost,1,0,1,0.0
btm,1,0,1,0.0
build_grid,0,1,0,0.0
bulb,0,1,0,0.0
bus_adj,0,1,0,0.0
bus_time,0,1,0,0.0
buses,1,0,1,0.0
busy,0,1,0,0.0
buyer,0,1,0,0.0
buyers,0,1,0,0.0
bx_dist,0,1,0,0.0
c0,2,3,2,0.0
c0_candidates,0,1,0,0.0
c12,0,1,0,0.0
c13,0,1,0,0.0
c14,0,1,0,0.0
c1_candidates,0,1,0,0.0
c1_rank,0,1,0,0.0
c1_suit,0,1,0,0.0
c23,0,1,0,0.0
c24,0,1,0,0.0
c2_rank,0,1,0,0.0
c2_suit,0,1,0,0.0
c3,1,0,1,0.0
c34,0,1,0,0.0
c47,0,1,0,0.0
c74,0,1,0,0.0
c_and_holidays,0,1,0,0.0
c_d,0,1,0,0.0
c_i,1,1,1,0.0
c_i_max,0,1,0,0.0
c_i_min,0,1,0,0.0
c_j,0,1,0,0.0
c_max,0,1,0,0.0
c_needed,0,1,0,0.0
c_neigh,0,1,0,0.0
c_nodes,0,1,0,0.0
c_painted,0,1,0,0.0
c_pos,0,1,0,0.0
c_prev,0,1,0,0.0
c_prev_a,0,1,0,0.0
c_prev_o,0,1,0,0.0
c_prime,1,0,1,0.0
c_sorted,0,1,0,0.0
c_sq,0,1,0,0.0
c_team,0,1,0,0.0
c_ternary,0,1,0,0.0
c_wins,0,1,0,0.0
ca,1,0,1,0.0
ca_sign,0,1,0,0.0
cache,2,0,2,0.0
cakes_d,0,1,0,0.0
calc_lcp,1,0,1,0.0
calculate_combinations,1,0,1,0.0
calculate_steps,0,1,0,0.0
calculate_sum,0,1,0,0.0
calculate_total_cost,0,1,0,0.0
call_types,0,1,0,0.0
can2,1,0,1,0.0
can3,1,0,1,0.0
canA,0,1,0,0.0
canB,0,1,0,0.0
canSwap,1,0,1,0.0
can_fix,0,1,0,0.0
can_place,0,1,0,0.0
can_reach,1,1,1,0.0
can_send,0,1,0,0.0
can_win,0,1,0,0.0
cancel,0,1,0,0.0
candidate2,0,1,0,0.0
candidates4,0,1,0,0.0
canpick,1,0,1,0.0
capacity,1,0,1,0.0
capitals_0based,0,1,0,0.0
capitals_1based,0,1,0,0.0
capitals_set_1based,0,1,0,0.0
car_req,0,1,0,0.0
card1,0,1,0,0.0
card2,0,1,0,0.0
cars,0,1,0,0.0
case0,0,1,0,0.0
case_a_possible,0,1,0,0.0
case_b_possible,0,1,0,0.0
cat,0,2,0,0.0
catch_l,0,1,0,0.0
catch_pos,0,1,0,0.0
categories,0,1,0,0.0
ccw_order,0,1,0,0.0
centers,1,0,1,0.0
central,0,1,0,0.0
cents_candidate,0,1,0,0.0
cents_str,0,1,0,0.0
challengers,1,0,1,0.0
change,2,0,2,0.0
changed,1,1,1,0.0
changes_b,0,1,0,0.0
changes_needed,0,1,0,0.0
changes_p,0,1,0,0.0
char1,0,1,0,0.0
char2,0,1,0,0.0
char_a,0,1,0,0.0
char_b,0,1,0,0.0
char_to_val,0,1,0,0.0
charges,0,2,0,0.0
charset,1,0,1,0.0
check_ap,0,1,0,0.0
check_bottom,1,0,1,0.0
check_candidate,0,1,0,0.0
check_condition,1,0,1,0.0
check_horizontal,0,1,0,0.0
check_string,1,0,1,0.0
check_vertical,0,1,0,0.0
checked,1,1,1,0.0
child_sums,0,1,0,0.0
choice,0,1,0,0.0
choices,1,0,1,0.0
chosen,0,1,0,0.0
chosen_date,0,1,0,0.0
chunk_size,0,1,0,0.0
chunks,0,2,0,0.0
ci_plus_1,0,1,0,0.0
ci_plus_2,0,1,0,0.0
cij,0,1,0,0.0
cinema,1,1,1,0.0
cinema_to_house,1,0,1,0.0
cinema_to_shop,1,0,1,0.0
circle,1,1,1,0.0
circu,1,0,1,0.0
cj,1,1,1,0.0
class_items,0,1,0,0.0
class_skills,0,1,0,0.0
classify_distribution,0,1,0,0.0
clean_trailing_zeros,1,0,1,0.0
cleaned,0,1,0,0.0
clim,1,0,1,0.0
climb,0,1,0,0.0
climb_down,0,1,0,0.0
clist,1,0,1,0.0
clockwise,0,1,0,0.0
clockwise_dist,0,1,0,0.0
clockwise_valid,0,1,0,0.0
clones,0,1,0,0.0
closest_x,0,1,0,0.0
closest_y,0,1,0,0.0
cls,0,1,0,0.0
clz,1,0,1,0.0
cm,1,0,1,0.0
cmp_to_key,1,0,1,0.0
cnt0,0,1,0,0.0
cnt_2,1,0,1,0.0
cnt_4,1,0,1,0.0
coef,1,0,1,0.0
coeff,0,2,0,0.0
coefficients,0,1,0,0.0
coeffs,0,1,0,0.0
coins,1,2,1,0.0
col_color,0,1,0,0.0
col_elements,0,1,0,0.0
col_freq,0,1,0,0.0
col_num,0,1,0,0.0
col_order,0,1,0,0.0
col_sum,0,1,0,0.0
col_time,0,1,0,0.0
collision_right,0,1,0,0.0
collision_vert,0,1,0,0.0
colon_pos,0,2,0,0.0
color_a,0,1,0,0.0
color_b,0,1,0,0.0
color_counts,0,1,0,0.0
color_list,1,0,1,0.0
color_prev,0,1,0,0.0
color_to_neighbors,0,1,0,0.0
colors,5,8,5,0.0
colour_counts,1,0,1,0.0
colours,1,0,1,0.0
cols_with_walls,0,1,0,0.0
column_sums,0,1,0,0.0
comb2,0,1,0,0.0
comb3,0,1,0,0.0
command,1,0,1,0.0
commands,3,1,3,0.0
common_d,0,1,0,0.0
comp_u,0,1,0,0.0
compatible,1,1,1,0.0
complement,0,2,0,0.0
complex,1,0,1,0.0
component_id,0,1,0,0.0
component_set,0,1,0,0.0
compress,0,1,0,0.0
compute,1,0,1,0.0
compute_bulls_cows,0,1,0,0.0
compute_clockwise,0,1,0,0.0
compute_count,0,1,0,0.0
compute_counts,0,1,0,0.0
compute_diff,0,1,0,0.0
compute_f,0,2,0,0.0
compute_gcd,0,1,0,0.0
compute_grundy_even_k,0,1,0,0.0
compute_grundy_odd_k,0,1,0,0.0
